0.0,0.0,950.0
1000.0,8.0,923.0
2000.0,11.0,920.0
3000.0,14.0,898.0
4000.0,25.0,893.0
5000.0,30.0,890.0
6000.0,34.0,879.0
7000.0,47.0,862.0
8000.0,48.0,866.0
9000.0,57.0,851.0
10000.0,61.0,837.0
11000.0,64.0,857.0
12000.0,63.0,851.0
13000.0,66.0,836.0
14000.0,70.0,839.0
15000.0,73.0,839.0
16000.0,60.0,845.0
17000.0,60.0,841.0
18000.0,63.0,856.0
19000.0,68.0,842.0
20000.0,66.0,850.0
21000.0,74.0,840.0
22000.0,69.0,847.0
23000.0,68.0,843.0
24000.0,75.0,842.0
25000.0,76.0,838.0
26000.0,72.0,843.0
27000.0,73.0,834.0
28000.0,81.0,834.0
29000.0,85.0,822.0
30000.0,84.0,826.0
31000.0,81.0,839.0
32000.0,80.0,841.0
33000.0,77.0,831.0
34000.0,75.0,839.0
35000.0,72.0,858.0
36000.0,72.0,834.0
37000.0,74.0,842.0
38000.0,74.0,843.0
39000.0,71.0,837.0
40000.0,73.0,830.0
41000.0,67.0,838.0
42000.0,69.0,831.0
43000.0,80.0,831.0
44000.0,73.0,830.0
45000.0,79.0,838.0
46000.0,71.0,832.0
47000.0,76.0,831.0
48000.0,73.0,829.0
49000.0,72.0,834.0
50000.0,76.0,834.0
51000.0,83.0,830.0
52000.0,81.0,824.0
53000.0,86.0,831.0
54000.0,79.0,841.0
55000.0,78.0,837.0
56000.0,80.0,824.0
57000.0,82.0,836.0
58000.0,81.0,836.0
59000.0,73.0,848.0
60000.0,71.0,842.0
61000.0,80.0,840.0
62000.0,73.0,828.0
63000.0,72.0,840.0
64000.0,73.0,827.0
65000.0,84.0,828.0
66000.0,81.0,834.0
67000.0,83.0,818.0
68000.0,85.0,829.0
69000.0,78.0,838.0
70000.0,83.0,831.0
71000.0,88.0,833.0
72000.0,83.0,822.0
73000.0,88.0,818.0
74000.0,89.0,831.0
75000.0,87.0,820.0
76000.0,86.0,824.0
77000.0,90.0,817.0
78000.0,90.0,826.0
79000.0,94.0,810.0
80000.0,96.0,811.0
81000.0,105.0,799.0
82000.0,104.0,806.0
83000.0,103.0,805.0
84000.0,98.0,803.0
85000.0,102.0,808.0
86000.0,98.0,809.0
87000.0,100.0,806.0
88000.0,101.0,809.0
89000.0,101.0,810.0
90000.0,103.0,796.0
91000.0,104.0,798.0
92000.0,101.0,799.0
93000.0,106.0,801.0
94000.0,108.0,797.0
95000.0,109.0,804.0
96000.0,109.0,797.0
97000.0,105.0,805.0
98000.0,108.0,799.0
99000.0,107.0,796.0
100000.0,100.0,803.0
101000.0,97.0,802.0
102000.0,97.0,809.0
103000.0,95.0,800.0
104000.0,99.0,805.0
105000.0,110.0,803.0
106000.0,108.0,795.0
107000.0,107.0,793.0
108000.0,113.0,801.0
109000.0,106.0,802.0
110000.0,117.0,785.0
111000.0,112.0,805.0
112000.0,110.0,802.0
113000.0,105.0,804.0
114000.0,100.0,819.0
115000.0,92.0,818.0
116000.0,96.0,819.0
117000.0,95.0,818.0
118000.0,91.0,817.0
119000.0,87.0,825.0
120000.0,82.0,824.0
121000.0,82.0,824.0
122000.0,82.0,823.0
123000.0,81.0,833.0
124000.0,82.0,820.0
125000.0,86.0,820.0
126000.0,86.0,821.0
127000.0,84.0,820.0
128000.0,82.0,825.0
129000.0,84.0,829.0
130000.0,84.0,823.0
131000.0,84.0,827.0
132000.0,81.0,835.0
133000.0,79.0,841.0
134000.0,78.0,839.0
135000.0,87.0,827.0
136000.0,92.0,815.0
137000.0,90.0,825.0
138000.0,93.0,815.0
139000.0,99.0,812.0
140000.0,102.0,801.0
141000.0,109.0,808.0
142000.0,99.0,817.0
143000.0,97.0,806.0
144000.0,105.0,799.0
145000.0,104.0,802.0
146000.0,101.0,804.0
147000.0,98.0,803.0
148000.0,109.0,805.0
149000.0,105.0,798.0
150000.0,108.0,801.0
151000.0,104.0,809.0
152000.0,102.0,807.0
153000.0,97.0,818.0
154000.0,104.0,814.0
155000.0,105.0,812.0
156000.0,101.0,812.0
157000.0,97.0,817.0
158000.0,98.0,809.0
159000.0,102.0,815.0
160000.0,98.0,824.0
161000.0,101.0,806.0
162000.0,97.0,825.0
163000.0,92.0,821.0
164000.0,96.0,821.0
165000.0,102.0,813.0
166000.0,99.0,815.0
167000.0,101.0,807.0
168000.0,104.0,801.0
169000.0,103.0,807.0
170000.0,100.0,805.0
171000.0,109.0,806.0
172000.0,108.0,807.0
173000.0,98.0,807.0
174000.0,111.0,807.0
175000.0,113.0,784.0
176000.0,111.0,802.0
177000.0,104.0,798.0
178000.0,106.0,800.0
179000.0,107.0,798.0
180000.0,108.0,802.0
181000.0,105.0,797.0
182000.0,106.0,789.0
183000.0,101.0,799.0
184000.0,99.0,801.0
185000.0,101.0,793.0
186000.0,110.0,792.0
187000.0,107.0,790.0
188000.0,116.0,789.0
189000.0,110.0,788.0
190000.0,123.0,780.0
191000.0,125.0,783.0
192000.0,121.0,777.0
193000.0,121.0,783.0
194000.0,120.0,777.0
195000.0,119.0,776.0
196000.0,117.0,777.0
197000.0,118.0,788.0
198000.0,109.0,788.0
199000.0,112.0,793.0
200000.0,118.0,773.0
201000.0,115.0,779.0
202000.0,125.0,791.0
203000.0,116.0,785.0
204000.0,121.0,793.0
205000.0,112.0,797.0
206000.0,112.0,794.0
207000.0,112.0,797.0
208000.0,108.0,799.0
209000.0,108.0,802.0
210000.0,111.0,807.0
211000.0,107.0,807.0
212000.0,111.0,801.0
213000.0,112.0,802.0
214000.0,110.0,794.0
215000.0,107.0,793.0
216000.0,105.0,784.0
217000.0,107.0,782.0
218000.0,118.0,792.0
219000.0,119.0,785.0
220000.0,113.0,785.0
221000.0,109.0,801.0
222000.0,120.0,795.0
223000.0,119.0,781.0
224000.0,124.0,788.0
225000.0,124.0,764.0
226000.0,118.0,788.0
227000.0,115.0,791.0
228000.0,129.0,786.0
229000.0,118.0,784.0
230000.0,129.0,785.0
231000.0,117.0,783.0
232000.0,118.0,786.0
233000.0,120.0,783.0
234000.0,123.0,782.0
235000.0,130.0,768.0
236000.0,129.0,773.0
237000.0,123.0,779.0
238000.0,114.0,787.0
239000.0,113.0,784.0
240000.0,116.0,794.0
241000.0,118.0,786.0
242000.0,116.0,781.0
243000.0,111.0,779.0
244000.0,112.0,796.0
245000.0,111.0,797.0
246000.0,115.0,794.0
247000.0,117.0,789.0
248000.0,111.0,794.0
249000.0,123.0,784.0
250000.0,120.0,783.0
251000.0,122.0,786.0
252000.0,127.0,777.0
253000.0,134.0,778.0
254000.0,139.0,772.0
255000.0,131.0,773.0
256000.0,132.0,772.0
257000.0,139.0,767.0
258000.0,138.0,761.0
259000.0,139.0,763.0
260000.0,135.0,771.0
261000.0,131.0,771.0
262000.0,129.0,781.0
263000.0,130.0,776.0
264000.0,136.0,768.0
265000.0,138.0,764.0
266000.0,142.0,762.0
267000.0,143.0,760.0
268000.0,138.0,762.0
269000.0,144.0,761.0
270000.0,141.0,761.0
271000.0,147.0,754.0
272000.0,149.0,758.0
273000.0,140.0,759.0
274000.0,140.0,755.0
275000.0,143.0,755.0
276000.0,143.0,763.0
277000.0,144.0,761.0
278000.0,150.0,746.0
279000.0,148.0,753.0
280000.0,144.0,757.0
281000.0,147.0,753.0
282000.0,149.0,759.0
283000.0,147.0,750.0
284000.0,140.0,759.0
285000.0,150.0,750.0
286000.0,148.0,750.0
287000.0,145.0,764.0
288000.0,136.0,766.0
289000.0,143.0,771.0
290000.0,139.0,759.0
291000.0,146.0,754.0
292000.0,131.0,761.0
293000.0,135.0,763.0
294000.0,135.0,774.0
295000.0,133.0,763.0
296000.0,134.0,760.0
297000.0,140.0,753.0
298000.0,141.0,760.0
299000.0,136.0,762.0
300000.0,141.0,766.0
301000.0,142.0,765.0
302000.0,144.0,753.0
303000.0,150.0,746.0
304000.0,146.0,756.0
305000.0,139.0,755.0
306000.0,149.0,752.0
307000.0,144.0,747.0
308000.0,151.0,745.0
309000.0,139.0,753.0
310000.0,141.0,761.0
311000.0,137.0,770.0
312000.0,128.0,779.0
313000.0,130.0,776.0
314000.0,141.0,772.0
315000.0,133.0,759.0
316000.0,137.0,766.0
317000.0,139.0,766.0
318000.0,144.0,765.0
319000.0,139.0,768.0
320000.0,145.0,769.0
321000.0,138.0,760.0
322000.0,129.0,773.0
323000.0,133.0,767.0
324000.0,133.0,766.0
325000.0,138.0,766.0
326000.0,137.0,765.0
327000.0,129.0,769.0
328000.0,130.0,781.0
329000.0,127.0,773.0
330000.0,130.0,776.0
331000.0,123.0,785.0
332000.0,133.0,780.0
333000.0,135.0,781.0
334000.0,121.0,776.0
335000.0,125.0,779.0
336000.0,118.0,772.0
337000.0,120.0,779.0
338000.0,120.0,781.0
339000.0,126.0,782.0
340000.0,113.0,792.0
341000.0,119.0,794.0
342000.0,109.0,790.0
343000.0,108.0,791.0
344000.0,111.0,788.0
345000.0,115.0,781.0
346000.0,121.0,788.0
347000.0,122.0,784.0
348000.0,120.0,782.0
349000.0,118.0,789.0
350000.0,121.0,784.0
351000.0,116.0,782.0
352000.0,120.0,787.0
353000.0,110.0,789.0
354000.0,113.0,795.0
355000.0,111.0,790.0
356000.0,105.0,801.0
357000.0,113.0,802.0
358000.0,108.0,796.0
359000.0,112.0,796.0
360000.0,114.0,783.0
361000.0,122.0,778.0
362000.0,116.0,795.0
363000.0,110.0,802.0
364000.0,116.0,788.0
365000.0,123.0,782.0
366000.0,119.0,792.0
367000.0,131.0,783.0
368000.0,125.0,788.0
369000.0,123.0,788.0
370000.0,129.0,789.0
371000.0,128.0,771.0
372000.0,131.0,774.0
373000.0,132.0,784.0
374000.0,136.0,780.0
375000.0,122.0,781.0
376000.0,125.0,785.0
377000.0,130.0,776.0
378000.0,126.0,774.0
379000.0,121.0,775.0
380000.0,117.0,784.0
381000.0,125.0,782.0
382000.0,127.0,777.0
383000.0,129.0,771.0
384000.0,124.0,780.0
385000.0,121.0,787.0
386000.0,119.0,788.0
387000.0,114.0,797.0
388000.0,108.0,790.0
389000.0,109.0,803.0
390000.0,123.0,780.0
391000.0,123.0,787.0
392000.0,123.0,777.0
393000.0,119.0,779.0
394000.0,114.0,794.0
395000.0,125.0,789.0
396000.0,121.0,786.0
397000.0,118.0,794.0
398000.0,114.0,793.0
399000.0,119.0,786.0
400000.0,123.0,790.0
401000.0,115.0,786.0
402000.0,112.0,793.0
403000.0,115.0,784.0
404000.0,118.0,775.0
405000.0,128.0,772.0
406000.0,125.0,769.0
407000.0,124.0,771.0
408000.0,131.0,780.0
409000.0,128.0,773.0
410000.0,124.0,770.0
411000.0,124.0,764.0
412000.0,126.0,773.0
413000.0,134.0,768.0
414000.0,138.0,763.0
415000.0,144.0,756.0
416000.0,148.0,755.0
417000.0,147.0,752.0
418000.0,144.0,752.0
419000.0,144.0,760.0
420000.0,149.0,745.0
421000.0,146.0,748.0
422000.0,143.0,750.0
423000.0,150.0,742.0
424000.0,139.0,743.0
425000.0,147.0,750.0
426000.0,144.0,743.0
427000.0,150.0,739.0
428000.0,135.0,748.0
429000.0,144.0,749.0
430000.0,135.0,760.0
431000.0,146.0,756.0
432000.0,136.0,760.0
433000.0,141.0,761.0
434000.0,135.0,764.0
435000.0,143.0,754.0
436000.0,141.0,752.0
437000.0,147.0,756.0
438000.0,143.0,753.0
439000.0,147.0,755.0
440000.0,148.0,745.0
441000.0,151.0,751.0
442000.0,148.0,744.0
443000.0,154.0,758.0
444000.0,147.0,755.0
445000.0,143.0,751.0
446000.0,148.0,738.0
