0.0,0.0,228.0,228.0,227.0,227.0
1000.0,4.0,175.0,164.0,190.0,170.0
2000.0,13.0,175.0,168.0,169.0,165.0
3000.0,13.0,174.0,176.0,167.0,170.0
4000.0,23.0,176.0,189.0,167.0,163.0
5000.0,27.0,185.0,183.0,167.0,166.0
6000.0,21.0,189.0,184.0,165.0,158.0
7000.0,29.0,204.0,164.0,167.0,162.0
8000.0,31.0,200.0,169.0,174.0,156.0
9000.0,37.0,195.0,154.0,193.0,158.0
10000.0,41.0,201.0,153.0,194.0,153.0
11000.0,35.0,191.0,144.0,191.0,160.0
12000.0,46.0,195.0,147.0,189.0,158.0
13000.0,44.0,188.0,143.0,203.0,168.0
14000.0,43.0,173.0,156.0,193.0,166.0
15000.0,49.0,175.0,138.0,210.0,165.0
16000.0,47.0,173.0,161.0,214.0,155.0
17000.0,50.0,171.0,166.0,211.0,154.0
18000.0,51.0,169.0,169.0,211.0,151.0
19000.0,48.0,170.0,177.0,214.0,147.0
20000.0,50.0,178.0,171.0,213.0,144.0
21000.0,52.0,169.0,176.0,210.0,153.0
22000.0,52.0,174.0,170.0,212.0,152.0
23000.0,57.0,182.0,163.0,205.0,151.0
24000.0,62.0,195.0,160.0,202.0,146.0
25000.0,67.0,204.0,149.0,200.0,134.0
26000.0,61.0,201.0,149.0,187.0,131.0
27000.0,68.0,196.0,154.0,197.0,136.0
28000.0,75.0,191.0,170.0,183.0,131.0
29000.0,76.0,196.0,160.0,182.0,134.0
30000.0,84.0,197.0,162.0,196.0,136.0
31000.0,77.0,193.0,156.0,208.0,137.0
32000.0,82.0,200.0,156.0,196.0,127.0
33000.0,83.0,206.0,146.0,191.0,126.0
34000.0,90.0,207.0,153.0,196.0,115.0
35000.0,94.0,218.0,147.0,197.0,113.0
36000.0,90.0,230.0,141.0,184.0,122.0
37000.0,87.0,218.0,140.0,187.0,115.0
38000.0,94.0,226.0,145.0,191.0,114.0
39000.0,86.0,238.0,141.0,193.0,118.0
40000.0,86.0,233.0,147.0,178.0,114.0
41000.0,85.0,224.0,138.0,182.0,117.0
42000.0,89.0,235.0,139.0,187.0,104.0
43000.0,92.0,232.0,139.0,190.0,108.0
44000.0,88.0,247.0,134.0,193.0,97.0
45000.0,87.0,250.0,139.0,190.0,103.0
46000.0,90.0,257.0,139.0,194.0,105.0
47000.0,89.0,251.0,127.0,203.0,99.0
48000.0,94.0,255.0,133.0,197.0,95.0
49000.0,92.0,241.0,124.0,195.0,94.0
50000.0,88.0,248.0,133.0,201.0,96.0
51000.0,98.0,241.0,129.0,199.0,95.0
52000.0,96.0,242.0,135.0,198.0,87.0
53000.0,97.0,250.0,134.0,200.0,91.0
54000.0,101.0,243.0,135.0,201.0,97.0
55000.0,99.0,258.0,126.0,201.0,105.0
56000.0,100.0,255.0,121.0,197.0,99.0
57000.0,94.0,259.0,114.0,191.0,94.0
58000.0,108.0,248.0,114.0,209.0,93.0
59000.0,106.0,255.0,111.0,188.0,89.0
60000.0,115.0,255.0,122.0,184.0,92.0
61000.0,108.0,268.0,120.0,184.0,91.0
62000.0,109.0,273.0,114.0,195.0,86.0
63000.0,112.0,281.0,113.0,187.0,80.0
64000.0,121.0,261.0,113.0,188.0,76.0
65000.0,119.0,272.0,116.0,186.0,74.0
66000.0,127.0,272.0,110.0,186.0,73.0
67000.0,127.0,269.0,115.0,192.0,68.0
68000.0,126.0,283.0,119.0,180.0,67.0
69000.0,130.0,271.0,111.0,182.0,72.0
70000.0,124.0,286.0,112.0,175.0,71.0
71000.0,125.0,284.0,123.0,179.0,65.0
72000.0,130.0,262.0,126.0,173.0,62.0
73000.0,133.0,278.0,127.0,171.0,61.0
74000.0,130.0,283.0,123.0,176.0,59.0
75000.0,125.0,289.0,128.0,182.0,60.0
76000.0,125.0,290.0,126.0,171.0,63.0
77000.0,131.0,297.0,122.0,169.0,63.0
78000.0,126.0,282.0,133.0,166.0,62.0
79000.0,124.0,289.0,132.0,173.0,58.0
80000.0,130.0,298.0,128.0,168.0,56.0
81000.0,123.0,296.0,126.0,164.0,61.0
82000.0,122.0,288.0,123.0,164.0,65.0
83000.0,125.0,296.0,132.0,172.0,61.0
84000.0,130.0,287.0,116.0,164.0,59.0
85000.0,112.0,292.0,123.0,183.0,60.0
86000.0,125.0,307.0,109.0,182.0,61.0
87000.0,108.0,298.0,120.0,185.0,55.0
88000.0,111.0,301.0,117.0,178.0,58.0
89000.0,114.0,301.0,127.0,180.0,57.0
90000.0,110.0,301.0,117.0,195.0,61.0
91000.0,110.0,299.0,126.0,179.0,62.0
92000.0,118.0,295.0,123.0,178.0,66.0
93000.0,110.0,287.0,126.0,181.0,52.0
94000.0,118.0,309.0,129.0,179.0,58.0
95000.0,117.0,321.0,120.0,173.0,51.0
96000.0,113.0,319.0,131.0,179.0,51.0
97000.0,114.0,321.0,125.0,181.0,52.0
98000.0,111.0,313.0,135.0,180.0,50.0
99000.0,111.0,301.0,134.0,178.0,56.0
100000.0,104.0,315.0,127.0,180.0,52.0
101000.0,109.0,317.0,134.0,167.0,46.0
102000.0,103.0,297.0,133.0,179.0,47.0
103000.0,97.0,310.0,130.0,180.0,41.0
104000.0,108.0,307.0,119.0,171.0,50.0
105000.0,110.0,310.0,142.0,171.0,46.0
106000.0,113.0,314.0,128.0,167.0,46.0
107000.0,112.0,345.0,124.0,157.0,52.0
108000.0,116.0,341.0,118.0,155.0,55.0
109000.0,102.0,347.0,123.0,145.0,60.0
110000.0,105.0,347.0,134.0,139.0,54.0
111000.0,102.0,355.0,130.0,149.0,53.0
112000.0,99.0,355.0,132.0,149.0,55.0
113000.0,101.0,348.0,126.0,140.0,61.0
114000.0,107.0,352.0,119.0,130.0,64.0
115000.0,118.0,359.0,116.0,135.0,57.0
116000.0,106.0,367.0,118.0,130.0,55.0
117000.0,116.0,369.0,116.0,128.0,55.0
118000.0,108.0,377.0,121.0,123.0,59.0
119000.0,97.0,384.0,118.0,121.0,62.0
120000.0,102.0,398.0,111.0,125.0,55.0
121000.0,117.0,398.0,110.0,120.0,51.0
122000.0,106.0,401.0,115.0,119.0,45.0
123000.0,110.0,393.0,113.0,117.0,54.0
124000.0,112.0,375.0,117.0,125.0,51.0
125000.0,107.0,379.0,129.0,115.0,51.0
126000.0,118.0,379.0,119.0,108.0,50.0
127000.0,111.0,393.0,124.0,108.0,52.0
128000.0,123.0,391.0,114.0,104.0,51.0
129000.0,122.0,380.0,106.0,113.0,52.0
130000.0,118.0,386.0,107.0,113.0,54.0
131000.0,120.0,375.0,102.0,134.0,52.0
132000.0,124.0,365.0,104.0,122.0,55.0
133000.0,121.0,389.0,98.0,131.0,60.0
134000.0,127.0,378.0,97.0,119.0,61.0
135000.0,134.0,382.0,104.0,120.0,59.0
136000.0,140.0,379.0,95.0,121.0,54.0
137000.0,139.0,376.0,107.0,120.0,52.0
138000.0,126.0,378.0,100.0,118.0,53.0
139000.0,128.0,368.0,108.0,124.0,59.0
140000.0,138.0,373.0,102.0,110.0,55.0
141000.0,131.0,388.0,99.0,111.0,53.0
142000.0,133.0,414.0,91.0,112.0,52.0
143000.0,133.0,409.0,92.0,115.0,52.0
144000.0,127.0,421.0,94.0,109.0,55.0
145000.0,128.0,407.0,89.0,114.0,52.0
