0.0,0.0,304.0,303.0,302.0
1000.0,5.0,245.0,233.0,245.0
2000.0,12.0,237.0,231.0,241.0
3000.0,17.0,237.0,213.0,244.0
4000.0,16.0,242.0,232.0,244.0
5000.0,22.0,255.0,240.0,235.0
6000.0,22.0,252.0,238.0,233.0
7000.0,22.0,250.0,239.0,240.0
8000.0,28.0,252.0,249.0,225.0
9000.0,30.0,245.0,263.0,231.0
10000.0,37.0,243.0,248.0,227.0
11000.0,35.0,257.0,260.0,226.0
12000.0,32.0,272.0,261.0,221.0
13000.0,31.0,261.0,244.0,224.0
14000.0,34.0,253.0,265.0,216.0
15000.0,37.0,251.0,273.0,226.0
16000.0,39.0,255.0,277.0,220.0
17000.0,37.0,249.0,263.0,229.0
18000.0,34.0,245.0,257.0,228.0
19000.0,32.0,243.0,260.0,237.0
20000.0,33.0,233.0,269.0,232.0
21000.0,38.0,248.0,254.0,243.0
22000.0,37.0,242.0,243.0,233.0
23000.0,42.0,246.0,272.0,230.0
24000.0,42.0,249.0,268.0,230.0
25000.0,45.0,251.0,257.0,226.0
26000.0,47.0,244.0,261.0,225.0
27000.0,46.0,252.0,256.0,220.0
28000.0,47.0,249.0,252.0,224.0
29000.0,47.0,241.0,251.0,229.0
30000.0,48.0,244.0,264.0,227.0
31000.0,49.0,250.0,268.0,222.0
32000.0,48.0,235.0,268.0,223.0
33000.0,45.0,231.0,288.0,208.0
34000.0,57.0,235.0,265.0,220.0
35000.0,49.0,247.0,259.0,229.0
36000.0,52.0,244.0,260.0,224.0
37000.0,50.0,231.0,260.0,219.0
38000.0,55.0,229.0,285.0,212.0
39000.0,49.0,226.0,291.0,208.0
40000.0,45.0,224.0,291.0,210.0
41000.0,47.0,246.0,277.0,216.0
42000.0,50.0,251.0,281.0,223.0
43000.0,54.0,247.0,286.0,211.0
44000.0,52.0,240.0,270.0,215.0
45000.0,53.0,245.0,279.0,215.0
46000.0,52.0,251.0,278.0,218.0
47000.0,61.0,231.0,294.0,219.0
48000.0,58.0,234.0,272.0,209.0
49000.0,54.0,234.0,285.0,205.0
