0.0,0.0,143.0,143.0,143.0,143.0,142.0,142.0
1000.0,12.0,106.0,113.0,102.0,104.0,100.0,103.0
2000.0,40.0,100.0,104.0,99.0,94.0,82.0,99.0
3000.0,56.0,93.0,110.0,96.0,92.0,83.0,102.0
4000.0,71.0,96.0,111.0,84.0,88.0,76.0,114.0
5000.0,88.0,98.0,105.0,90.0,84.0,73.0,118.0
6000.0,97.0,89.0,111.0,87.0,91.0,70.0,117.0
7000.0,105.0,100.0,122.0,80.0,89.0,76.0,111.0
8000.0,115.0,104.0,117.0,73.0,89.0,71.0,112.0
9000.0,128.0,108.0,121.0,71.0,83.0,71.0,103.0
10000.0,129.0,111.0,119.0,79.0,80.0,68.0,105.0
11000.0,141.0,109.0,115.0,82.0,87.0,68.0,83.0
12000.0,142.0,97.0,114.0,77.0,87.0,67.0,90.0
13000.0,161.0,96.0,111.0,76.0,83.0,60.0,90.0
14000.0,168.0,93.0,111.0,82.0,87.0,55.0,85.0
15000.0,172.0,90.0,127.0,76.0,86.0,57.0,91.0
16000.0,190.0,85.0,125.0,81.0,84.0,60.0,96.0
17000.0,211.0,84.0,116.0,79.0,75.0,61.0,95.0
18000.0,225.0,77.0,114.0,80.0,78.0,58.0,90.0
19000.0,212.0,77.0,120.0,81.0,80.0,57.0,90.0
20000.0,223.0,77.0,114.0,89.0,77.0,56.0,91.0
21000.0,228.0,72.0,116.0,85.0,74.0,54.0,92.0
22000.0,236.0,71.0,120.0,82.0,78.0,51.0,90.0
23000.0,230.0,67.0,115.0,84.0,76.0,50.0,86.0
24000.0,248.0,70.0,117.0,81.0,69.0,45.0,79.0
25000.0,264.0,69.0,118.0,75.0,78.0,46.0,71.0
26000.0,259.0,70.0,115.0,77.0,77.0,41.0,75.0
27000.0,266.0,68.0,115.0,73.0,76.0,45.0,73.0
28000.0,272.0,72.0,115.0,77.0,76.0,44.0,71.0
29000.0,278.0,72.0,114.0,76.0,72.0,47.0,77.0
30000.0,279.0,70.0,121.0,74.0,74.0,49.0,75.0
31000.0,285.0,67.0,120.0,66.0,76.0,47.0,73.0
32000.0,292.0,67.0,119.0,65.0,72.0,39.0,73.0
33000.0,296.0,64.0,114.0,67.0,69.0,39.0,73.0
34000.0,299.0,63.0,120.0,64.0,69.0,38.0,76.0
35000.0,305.0,60.0,127.0,65.0,63.0,37.0,73.0
36000.0,289.0,63.0,122.0,68.0,70.0,36.0,66.0
37000.0,300.0,62.0,128.0,69.0,70.0,37.0,66.0
38000.0,310.0,60.0,124.0,69.0,66.0,40.0,61.0
39000.0,309.0,58.0,120.0,70.0,68.0,33.0,56.0
40000.0,308.0,60.0,121.0,69.0,65.0,32.0,60.0
41000.0,315.0,57.0,120.0,70.0,67.0,40.0,61.0
42000.0,318.0,63.0,108.0,68.0,67.0,41.0,60.0
43000.0,321.0,55.0,104.0,67.0,69.0,40.0,63.0
44000.0,338.0,61.0,104.0,63.0,76.0,44.0,60.0
45000.0,340.0,60.0,93.0,64.0,79.0,39.0,59.0
46000.0,336.0,64.0,93.0,65.0,71.0,35.0,60.0
47000.0,353.0,61.0,98.0,69.0,65.0,37.0,55.0
48000.0,351.0,65.0,84.0,62.0,66.0,38.0,60.0
49000.0,360.0,70.0,86.0,64.0,70.0,33.0,63.0
50000.0,375.0,60.0,83.0,58.0,69.0,35.0,56.0
51000.0,360.0,57.0,84.0,59.0,71.0,30.0,66.0
52000.0,367.0,62.0,82.0,54.0,73.0,31.0,61.0
53000.0,379.0,61.0,77.0,54.0,69.0,27.0,66.0
54000.0,393.0,65.0,79.0,57.0,66.0,28.0,64.0
55000.0,394.0,60.0,80.0,55.0,62.0,25.0,62.0
56000.0,398.0,59.0,75.0,57.0,60.0,26.0,57.0
57000.0,400.0,53.0,77.0,66.0,58.0,27.0,50.0
