0.0,0.0,149.0,150.0,150.0,150.0,150.0,150.0
1000.0,9.0,102.0,106.0,106.0,105.0,106.0,121.0
2000.0,22.0,88.0,103.0,118.0,95.0,92.0,125.0
3000.0,31.0,98.0,113.0,113.0,79.0,91.0,126.0
4000.0,44.0,105.0,107.0,112.0,76.0,78.0,117.0
5000.0,58.0,108.0,106.0,110.0,84.0,80.0,116.0
6000.0,67.0,108.0,115.0,124.0,86.0,77.0,123.0
7000.0,83.0,108.0,112.0,124.0,84.0,74.0,119.0
8000.0,95.0,119.0,116.0,122.0,79.0,64.0,110.0
9000.0,103.0,105.0,122.0,111.0,78.0,59.0,110.0
10000.0,99.0,106.0,115.0,110.0,78.0,67.0,104.0
11000.0,111.0,107.0,118.0,110.0,89.0,68.0,108.0
12000.0,120.0,97.0,121.0,112.0,88.0,68.0,105.0
13000.0,131.0,101.0,123.0,115.0,85.0,63.0,104.0
14000.0,140.0,102.0,110.0,108.0,79.0,67.0,103.0
15000.0,143.0,102.0,127.0,110.0,83.0,58.0,100.0
16000.0,149.0,101.0,112.0,108.0,82.0,66.0,101.0
17000.0,164.0,95.0,122.0,101.0,80.0,71.0,98.0
18000.0,163.0,105.0,119.0,101.0,79.0,67.0,86.0
19000.0,156.0,105.0,123.0,100.0,86.0,72.0,88.0
20000.0,167.0,101.0,122.0,93.0,77.0,70.0,89.0
21000.0,182.0,94.0,114.0,94.0,76.0,67.0,89.0
22000.0,200.0,86.0,115.0,99.0,76.0,65.0,82.0
23000.0,215.0,83.0,113.0,92.0,71.0,70.0,80.0
24000.0,219.0,81.0,109.0,95.0,76.0,75.0,86.0
25000.0,220.0,85.0,106.0,93.0,72.0,72.0,83.0
26000.0,239.0,85.0,110.0,100.0,65.0,73.0,85.0
27000.0,242.0,78.0,111.0,90.0,68.0,70.0,79.0
28000.0,255.0,80.0,116.0,90.0,67.0,69.0,73.0
29000.0,239.0,77.0,115.0,93.0,72.0,64.0,71.0
30000.0,262.0,73.0,113.0,94.0,74.0,67.0,75.0
31000.0,279.0,74.0,106.0,96.0,67.0,62.0,80.0
32000.0,286.0,76.0,107.0,93.0,68.0,75.0,70.0
33000.0,274.0,69.0,107.0,85.0,65.0,65.0,72.0
34000.0,280.0,71.0,109.0,81.0,65.0,63.0,71.0
35000.0,298.0,71.0,111.0,84.0,67.0,62.0,70.0
36000.0,301.0,71.0,108.0,82.0,64.0,60.0,72.0
37000.0,324.0,63.0,97.0,82.0,65.0,62.0,69.0
38000.0,326.0,54.0,93.0,81.0,69.0,60.0,66.0
39000.0,350.0,58.0,99.0,76.0,67.0,65.0,57.0
40000.0,373.0,58.0,88.0,72.0,66.0,63.0,63.0
41000.0,371.0,59.0,89.0,71.0,58.0,62.0,59.0
42000.0,364.0,59.0,92.0,75.0,57.0,60.0,51.0
43000.0,386.0,54.0,86.0,65.0,61.0,57.0,55.0
44000.0,396.0,55.0,90.0,69.0,58.0,53.0,59.0
45000.0,417.0,52.0,88.0,70.0,52.0,57.0,55.0
46000.0,415.0,54.0,89.0,63.0,43.0,58.0,50.0
47000.0,429.0,51.0,90.0,64.0,44.0,58.0,46.0
48000.0,441.0,48.0,93.0,62.0,46.0,55.0,44.0
49000.0,436.0,54.0,95.0,63.0,43.0,56.0,45.0
50000.0,444.0,49.0,92.0,60.0,42.0,54.0,44.0
