0.0,0.0,232.0,233.0,232.0,232.0
1000.0,4.0,180.0,177.0,181.0,179.0
2000.0,15.0,165.0,174.0,191.0,174.0
3000.0,20.0,171.0,182.0,171.0,176.0
4000.0,28.0,173.0,180.0,178.0,170.0
5000.0,34.0,177.0,178.0,173.0,171.0
6000.0,41.0,175.0,187.0,175.0,171.0
7000.0,39.0,173.0,189.0,170.0,177.0
8000.0,50.0,198.0,175.0,162.0,177.0
9000.0,56.0,188.0,157.0,175.0,177.0
10000.0,61.0,183.0,161.0,169.0,171.0
11000.0,74.0,175.0,167.0,173.0,169.0
12000.0,77.0,180.0,174.0,175.0,173.0
13000.0,91.0,171.0,168.0,165.0,162.0
14000.0,94.0,173.0,154.0,173.0,169.0
15000.0,95.0,179.0,150.0,180.0,153.0
16000.0,98.0,181.0,160.0,187.0,152.0
17000.0,97.0,171.0,165.0,195.0,159.0
18000.0,96.0,184.0,157.0,172.0,150.0
19000.0,88.0,185.0,166.0,179.0,145.0
20000.0,97.0,172.0,146.0,196.0,146.0
21000.0,114.0,166.0,145.0,201.0,151.0
22000.0,118.0,162.0,154.0,194.0,133.0
23000.0,116.0,156.0,151.0,194.0,137.0
24000.0,114.0,148.0,168.0,204.0,143.0
25000.0,123.0,154.0,163.0,192.0,137.0
26000.0,127.0,155.0,161.0,191.0,139.0
27000.0,124.0,150.0,149.0,189.0,149.0
28000.0,135.0,147.0,145.0,186.0,147.0
29000.0,135.0,154.0,147.0,186.0,144.0
30000.0,139.0,158.0,143.0,181.0,151.0
31000.0,154.0,152.0,141.0,181.0,143.0
32000.0,157.0,146.0,134.0,196.0,141.0
33000.0,158.0,147.0,137.0,195.0,137.0
34000.0,165.0,151.0,144.0,174.0,131.0
35000.0,169.0,147.0,142.0,181.0,134.0
36000.0,165.0,146.0,153.0,185.0,135.0
37000.0,160.0,147.0,144.0,188.0,133.0
38000.0,164.0,140.0,148.0,188.0,121.0
39000.0,165.0,151.0,142.0,203.0,121.0
40000.0,170.0,135.0,151.0,198.0,127.0
41000.0,151.0,130.0,150.0,213.0,129.0
42000.0,159.0,134.0,155.0,209.0,124.0
43000.0,160.0,123.0,149.0,205.0,124.0
44000.0,176.0,123.0,150.0,193.0,126.0
45000.0,190.0,127.0,146.0,185.0,131.0
46000.0,183.0,132.0,153.0,203.0,125.0
47000.0,189.0,124.0,148.0,200.0,114.0
48000.0,193.0,122.0,143.0,202.0,116.0
49000.0,204.0,117.0,129.0,196.0,116.0
50000.0,207.0,119.0,153.0,193.0,108.0
51000.0,200.0,120.0,146.0,193.0,106.0
52000.0,207.0,115.0,136.0,201.0,113.0
53000.0,214.0,115.0,145.0,204.0,107.0
54000.0,208.0,118.0,139.0,199.0,116.0
55000.0,217.0,110.0,131.0,194.0,107.0
56000.0,223.0,111.0,145.0,198.0,106.0
57000.0,221.0,103.0,141.0,197.0,103.0
58000.0,222.0,102.0,135.0,200.0,104.0
59000.0,231.0,106.0,131.0,201.0,106.0
60000.0,230.0,102.0,134.0,208.0,98.0
61000.0,237.0,106.0,125.0,199.0,103.0
62000.0,247.0,109.0,128.0,203.0,108.0
63000.0,238.0,111.0,127.0,210.0,101.0
64000.0,244.0,103.0,116.0,210.0,106.0
65000.0,268.0,96.0,114.0,196.0,106.0
66000.0,261.0,108.0,115.0,204.0,110.0
67000.0,254.0,109.0,120.0,206.0,106.0
68000.0,266.0,91.0,112.0,205.0,108.0
69000.0,284.0,83.0,114.0,206.0,100.0
70000.0,290.0,79.0,103.0,213.0,103.0
71000.0,282.0,84.0,115.0,193.0,103.0
72000.0,286.0,80.0,118.0,208.0,101.0
73000.0,291.0,79.0,119.0,206.0,99.0
74000.0,292.0,82.0,117.0,201.0,98.0
75000.0,296.0,86.0,123.0,192.0,101.0
76000.0,311.0,77.0,118.0,191.0,107.0
77000.0,308.0,81.0,119.0,207.0,96.0
78000.0,320.0,79.0,117.0,188.0,90.0
79000.0,325.0,68.0,111.0,186.0,90.0
80000.0,335.0,71.0,111.0,190.0,78.0
81000.0,353.0,73.0,103.0,185.0,83.0
82000.0,373.0,71.0,106.0,171.0,83.0
83000.0,373.0,69.0,92.0,171.0,79.0
84000.0,388.0,71.0,91.0,186.0,76.0
85000.0,384.0,71.0,82.0,184.0,76.0
86000.0,388.0,74.0,82.0,168.0,77.0
87000.0,430.0,67.0,73.0,159.0,74.0
88000.0,423.0,71.0,81.0,160.0,76.0
89000.0,433.0,71.0,77.0,166.0,76.0
90000.0,426.0,62.0,74.0,168.0,75.0
91000.0,438.0,59.0,70.0,167.0,76.0
92000.0,442.0,61.0,72.0,166.0,69.0
93000.0,460.0,58.0,71.0,170.0,68.0
94000.0,479.0,47.0,65.0,158.0,68.0
95000.0,493.0,51.0,58.0,157.0,64.0
96000.0,487.0,56.0,58.0,150.0,60.0
97000.0,496.0,57.0,54.0,145.0,60.0
98000.0,504.0,61.0,55.0,142.0,57.0
99000.0,527.0,56.0,53.0,134.0,59.0
