0.0,0.0,490.0,489.0
1000.0,2.0,434.0,421.0
2000.0,6.0,419.0,415.0
3000.0,2.0,409.0,455.0
4000.0,2.0,425.0,454.0
5000.0,2.0,421.0,440.0
6000.0,2.0,432.0,451.0
7000.0,4.0,421.0,463.0
8000.0,7.0,415.0,453.0
9000.0,6.0,413.0,469.0
10000.0,8.0,405.0,466.0
11000.0,8.0,405.0,460.0
12000.0,10.0,409.0,467.0
13000.0,10.0,423.0,449.0
14000.0,11.0,429.0,451.0
15000.0,11.0,424.0,452.0
16000.0,11.0,426.0,442.0
17000.0,13.0,420.0,450.0
18000.0,13.0,419.0,467.0
19000.0,11.0,411.0,467.0
20000.0,15.0,410.0,477.0
21000.0,14.0,400.0,480.0
22000.0,11.0,411.0,477.0
23000.0,11.0,404.0,479.0
24000.0,13.0,407.0,485.0
25000.0,14.0,406.0,471.0
26000.0,14.0,398.0,479.0
27000.0,17.0,406.0,488.0
28000.0,16.0,393.0,483.0
29000.0,21.0,387.0,483.0
30000.0,18.0,380.0,500.0
31000.0,20.0,384.0,499.0
32000.0,18.0,384.0,490.0
33000.0,19.0,377.0,497.0
34000.0,15.0,362.0,504.0
35000.0,16.0,363.0,506.0
36000.0,19.0,347.0,513.0
37000.0,17.0,359.0,522.0
38000.0,18.0,356.0,529.0
39000.0,16.0,355.0,523.0
40000.0,17.0,351.0,518.0
41000.0,17.0,354.0,517.0
42000.0,18.0,355.0,532.0
43000.0,15.0,351.0,539.0
44000.0,13.0,330.0,539.0
45000.0,15.0,322.0,541.0
46000.0,19.0,331.0,533.0
47000.0,19.0,307.0,563.0
48000.0,16.0,312.0,560.0
49000.0,15.0,293.0,592.0
50000.0,17.0,295.0,580.0
51000.0,20.0,289.0,589.0
52000.0,18.0,297.0,584.0
53000.0,16.0,295.0,579.0
54000.0,20.0,292.0,579.0
55000.0,20.0,288.0,584.0
56000.0,18.0,285.0,594.0
57000.0,20.0,290.0,592.0
58000.0,20.0,273.0,603.0
59000.0,19.0,262.0,632.0
60000.0,16.0,257.0,633.0
61000.0,13.0,263.0,624.0
62000.0,18.0,268.0,627.0
63000.0,18.0,247.0,642.0
64000.0,17.0,243.0,648.0
65000.0,19.0,230.0,648.0
66000.0,18.0,221.0,664.0
67000.0,22.0,231.0,676.0
68000.0,22.0,214.0,687.0
69000.0,23.0,221.0,664.0
70000.0,21.0,219.0,667.0
71000.0,18.0,212.0,689.0
72000.0,15.0,193.0,705.0
73000.0,19.0,187.0,702.0
74000.0,20.0,181.0,706.0
75000.0,20.0,174.0,721.0
76000.0,21.0,171.0,726.0
77000.0,24.0,166.0,732.0
78000.0,22.0,150.0,740.0
79000.0,21.0,150.0,754.0
80000.0,22.0,154.0,752.0
81000.0,20.0,152.0,748.0
82000.0,22.0,151.0,757.0
83000.0,22.0,146.0,758.0
84000.0,20.0,151.0,755.0
85000.0,22.0,155.0,753.0
86000.0,21.0,150.0,766.0
87000.0,21.0,144.0,770.0
88000.0,23.0,137.0,776.0
89000.0,20.0,134.0,764.0
90000.0,23.0,122.0,780.0
91000.0,24.0,113.0,790.0
92000.0,22.0,119.0,788.0
93000.0,23.0,126.0,793.0
94000.0,23.0,121.0,796.0
95000.0,26.0,111.0,799.0
96000.0,23.0,106.0,809.0
97000.0,24.0,98.0,824.0
98000.0,23.0,100.0,816.0
99000.0,21.0,93.0,825.0
100000.0,25.0,90.0,823.0
101000.0,27.0,91.0,828.0
102000.0,24.0,85.0,839.0
103000.0,25.0,89.0,833.0
104000.0,24.0,79.0,837.0
105000.0,24.0,79.0,840.0
106000.0,25.0,78.0,837.0
107000.0,26.0,70.0,843.0
108000.0,27.0,75.0,841.0
109000.0,27.0,72.0,847.0
110000.0,26.0,71.0,844.0
111000.0,25.0,74.0,840.0
112000.0,28.0,69.0,855.0
113000.0,24.0,69.0,857.0
114000.0,23.0,67.0,862.0
115000.0,22.0,67.0,863.0
116000.0,23.0,69.0,863.0
117000.0,23.0,67.0,851.0
118000.0,19.0,67.0,858.0
119000.0,19.0,66.0,868.0
120000.0,18.0,64.0,879.0
121000.0,20.0,64.0,879.0
122000.0,21.0,62.0,867.0
123000.0,19.0,62.0,869.0
124000.0,18.0,67.0,874.0
125000.0,20.0,63.0,866.0
126000.0,20.0,65.0,868.0
127000.0,20.0,57.0,877.0
128000.0,21.0,56.0,881.0
129000.0,21.0,61.0,878.0
130000.0,25.0,56.0,876.0
131000.0,26.0,51.0,874.0
132000.0,22.0,53.0,872.0
133000.0,23.0,59.0,871.0
134000.0,20.0,55.0,871.0
135000.0,23.0,50.0,873.0
136000.0,24.0,46.0,880.0
137000.0,23.0,53.0,879.0
138000.0,23.0,50.0,882.0
139000.0,24.0,55.0,886.0
140000.0,20.0,52.0,895.0
141000.0,20.0,52.0,887.0
142000.0,17.0,42.0,898.0
143000.0,15.0,42.0,903.0
144000.0,13.0,37.0,911.0
145000.0,11.0,37.0,913.0
146000.0,14.0,34.0,918.0
147000.0,15.0,35.0,918.0
148000.0,14.0,36.0,914.0
149000.0,15.0,33.0,915.0
150000.0,16.0,35.0,916.0
151000.0,19.0,36.0,910.0
152000.0,18.0,37.0,913.0
153000.0,14.0,37.0,910.0
154000.0,15.0,36.0,911.0
155000.0,14.0,35.0,920.0
156000.0,15.0,31.0,916.0
157000.0,18.0,34.0,914.0
158000.0,19.0,31.0,905.0
159000.0,19.0,31.0,909.0
160000.0,19.0,33.0,902.0
161000.0,19.0,32.0,917.0
162000.0,18.0,33.0,921.0
163000.0,19.0,30.0,919.0
164000.0,20.0,28.0,920.0
165000.0,20.0,32.0,917.0
166000.0,18.0,33.0,912.0
167000.0,18.0,32.0,915.0
168000.0,20.0,30.0,910.0
169000.0,19.0,28.0,918.0
170000.0,18.0,27.0,917.0
171000.0,18.0,28.0,921.0
172000.0,18.0,27.0,914.0
173000.0,18.0,26.0,922.0
174000.0,16.0,27.0,929.0
175000.0,15.0,22.0,920.0
176000.0,18.0,23.0,919.0
177000.0,16.0,22.0,925.0
178000.0,19.0,20.0,924.0
179000.0,21.0,20.0,916.0
180000.0,18.0,20.0,920.0
181000.0,15.0,17.0,928.0
182000.0,14.0,16.0,930.0
183000.0,14.0,14.0,935.0
184000.0,13.0,18.0,938.0
185000.0,14.0,17.0,938.0
186000.0,10.0,18.0,942.0
187000.0,12.0,18.0,942.0
188000.0,10.0,17.0,939.0
189000.0,11.0,18.0,934.0
190000.0,11.0,17.0,935.0
191000.0,11.0,17.0,942.0
192000.0,11.0,17.0,939.0
193000.0,10.0,16.0,941.0
194000.0,8.0,16.0,942.0
195000.0,12.0,19.0,935.0
196000.0,15.0,18.0,930.0
197000.0,16.0,16.0,927.0
198000.0,13.0,15.0,937.0
199000.0,13.0,13.0,935.0
200000.0,12.0,16.0,941.0
201000.0,14.0,17.0,939.0
202000.0,16.0,18.0,934.0
203000.0,12.0,19.0,932.0
204000.0,11.0,16.0,938.0
205000.0,10.0,17.0,940.0
206000.0,9.0,15.0,941.0
207000.0,9.0,11.0,947.0
208000.0,8.0,15.0,945.0
209000.0,10.0,13.0,950.0
210000.0,10.0,12.0,943.0
211000.0,10.0,12.0,952.0
212000.0,12.0,11.0,945.0
213000.0,10.0,11.0,948.0
214000.0,12.0,11.0,949.0
215000.0,13.0,12.0,945.0
216000.0,13.0,12.0,948.0
217000.0,11.0,14.0,950.0
218000.0,12.0,10.0,949.0
219000.0,11.0,7.0,952.0
220000.0,12.0,9.0,949.0
221000.0,10.0,10.0,949.0
222000.0,11.0,11.0,947.0
223000.0,12.0,12.0,941.0
224000.0,10.0,10.0,947.0
225000.0,13.0,11.0,944.0
226000.0,13.0,9.0,940.0
227000.0,10.0,10.0,945.0
228000.0,13.0,12.0,944.0
229000.0,14.0,9.0,946.0
230000.0,13.0,9.0,946.0
231000.0,18.0,9.0,941.0
232000.0,17.0,9.0,939.0
233000.0,18.0,10.0,941.0
234000.0,15.0,8.0,941.0
235000.0,15.0,9.0,946.0
236000.0,13.0,11.0,939.0
237000.0,13.0,13.0,944.0
238000.0,15.0,10.0,940.0
239000.0,14.0,11.0,941.0
240000.0,13.0,12.0,945.0
241000.0,12.0,10.0,945.0
242000.0,11.0,9.0,950.0
243000.0,9.0,10.0,941.0
244000.0,14.0,12.0,944.0
245000.0,16.0,11.0,945.0
246000.0,16.0,11.0,947.0
247000.0,16.0,11.0,948.0
248000.0,16.0,9.0,938.0
249000.0,17.0,11.0,940.0
250000.0,14.0,11.0,936.0
251000.0,21.0,10.0,935.0
252000.0,21.0,11.0,933.0
253000.0,20.0,10.0,936.0
254000.0,17.0,8.0,941.0
255000.0,13.0,9.0,941.0
256000.0,14.0,7.0,945.0
257000.0,19.0,7.0,939.0
258000.0,16.0,6.0,946.0
259000.0,17.0,8.0,936.0
260000.0,19.0,8.0,942.0
261000.0,19.0,9.0,938.0
262000.0,20.0,9.0,937.0
263000.0,17.0,8.0,944.0
264000.0,14.0,7.0,941.0
265000.0,18.0,9.0,936.0
266000.0,21.0,4.0,938.0
267000.0,19.0,4.0,945.0
268000.0,16.0,5.0,948.0
269000.0,15.0,7.0,945.0
270000.0,14.0,9.0,947.0
271000.0,13.0,8.0,942.0
272000.0,15.0,8.0,940.0
273000.0,15.0,10.0,943.0
274000.0,18.0,9.0,942.0
275000.0,16.0,8.0,944.0
276000.0,18.0,6.0,943.0
