0.0,0.0,148.0,148.0,148.0,148.0,146.0,147.0
1000.0,10.0,111.0,110.0,111.0,107.0,111.0,109.0
2000.0,24.0,97.0,105.0,105.0,100.0,108.0,119.0
3000.0,33.0,103.0,97.0,100.0,86.0,111.0,109.0
4000.0,32.0,119.0,100.0,99.0,95.0,95.0,113.0
5000.0,45.0,137.0,108.0,109.0,85.0,94.0,110.0
6000.0,51.0,131.0,113.0,96.0,87.0,95.0,113.0
7000.0,57.0,133.0,103.0,89.0,95.0,98.0,102.0
8000.0,62.0,124.0,113.0,99.0,103.0,93.0,106.0
9000.0,67.0,134.0,110.0,97.0,108.0,101.0,98.0
10000.0,72.0,120.0,106.0,91.0,105.0,100.0,107.0
11000.0,82.0,120.0,111.0,95.0,98.0,94.0,105.0
12000.0,81.0,138.0,113.0,95.0,103.0,92.0,95.0
13000.0,85.0,134.0,112.0,92.0,104.0,86.0,100.0
14000.0,82.0,132.0,99.0,87.0,113.0,96.0,99.0
15000.0,87.0,132.0,103.0,86.0,97.0,94.0,96.0
16000.0,95.0,141.0,101.0,92.0,105.0,88.0,92.0
17000.0,96.0,130.0,104.0,85.0,107.0,92.0,94.0
18000.0,94.0,133.0,102.0,91.0,104.0,91.0,100.0
19000.0,96.0,135.0,101.0,94.0,95.0,88.0,98.0
20000.0,100.0,137.0,98.0,98.0,101.0,90.0,97.0
21000.0,108.0,136.0,93.0,98.0,97.0,106.0,93.0
22000.0,116.0,132.0,89.0,93.0,92.0,106.0,93.0
23000.0,125.0,125.0,94.0,101.0,95.0,103.0,87.0
24000.0,125.0,121.0,102.0,90.0,100.0,104.0,84.0
25000.0,127.0,119.0,90.0,90.0,92.0,104.0,85.0
26000.0,127.0,108.0,97.0,83.0,93.0,110.0,96.0
27000.0,130.0,102.0,97.0,81.0,97.0,109.0,99.0
28000.0,141.0,104.0,97.0,71.0,89.0,114.0,91.0
29000.0,143.0,109.0,90.0,69.0,82.0,117.0,95.0
30000.0,140.0,102.0,88.0,69.0,88.0,125.0,99.0
31000.0,153.0,106.0,92.0,74.0,76.0,121.0,97.0
32000.0,162.0,110.0,88.0,72.0,77.0,122.0,110.0
33000.0,175.0,113.0,80.0,62.0,73.0,110.0,110.0
34000.0,179.0,105.0,83.0,62.0,76.0,115.0,117.0
35000.0,180.0,109.0,83.0,65.0,70.0,104.0,112.0
36000.0,186.0,103.0,75.0,65.0,76.0,105.0,107.0
37000.0,190.0,107.0,77.0,70.0,68.0,94.0,106.0
38000.0,209.0,102.0,70.0,67.0,76.0,103.0,104.0
39000.0,188.0,118.0,70.0,60.0,68.0,100.0,104.0
40000.0,200.0,116.0,79.0,59.0,70.0,100.0,107.0
41000.0,213.0,118.0,75.0,68.0,60.0,97.0,102.0
42000.0,216.0,122.0,74.0,72.0,62.0,95.0,92.0
43000.0,222.0,121.0,75.0,64.0,62.0,90.0,86.0
44000.0,225.0,129.0,81.0,59.0,62.0,87.0,86.0
45000.0,234.0,124.0,87.0,55.0,57.0,78.0,99.0
46000.0,241.0,121.0,84.0,55.0,61.0,86.0,90.0
47000.0,261.0,118.0,84.0,54.0,58.0,85.0,100.0
48000.0,272.0,118.0,80.0,52.0,55.0,83.0,92.0
49000.0,252.0,113.0,80.0,53.0,58.0,81.0,89.0
50000.0,264.0,117.0,74.0,55.0,55.0,84.0,91.0
51000.0,244.0,125.0,73.0,57.0,61.0,84.0,86.0
52000.0,262.0,127.0,68.0,53.0,48.0,87.0,79.0
53000.0,266.0,114.0,73.0,47.0,48.0,95.0,87.0
54000.0,266.0,113.0,72.0,53.0,44.0,84.0,91.0
55000.0,264.0,126.0,67.0,53.0,38.0,82.0,95.0
56000.0,270.0,115.0,73.0,50.0,45.0,82.0,97.0
57000.0,273.0,111.0,78.0,50.0,37.0,94.0,95.0
58000.0,278.0,106.0,80.0,49.0,42.0,91.0,89.0
59000.0,290.0,112.0,69.0,45.0,43.0,88.0,88.0
60000.0,282.0,112.0,77.0,53.0,40.0,83.0,89.0
61000.0,283.0,109.0,79.0,51.0,40.0,84.0,86.0
62000.0,300.0,102.0,80.0,53.0,36.0,80.0,83.0
63000.0,311.0,98.0,75.0,53.0,40.0,84.0,83.0
64000.0,325.0,98.0,67.0,50.0,38.0,86.0,78.0
65000.0,329.0,99.0,65.0,49.0,35.0,83.0,80.0
66000.0,345.0,89.0,69.0,48.0,36.0,80.0,75.0
67000.0,337.0,88.0,69.0,49.0,32.0,81.0,77.0
68000.0,357.0,91.0,67.0,47.0,32.0,80.0,77.0
69000.0,364.0,91.0,65.0,45.0,26.0,79.0,72.0
70000.0,365.0,98.0,68.0,46.0,25.0,76.0,71.0
71000.0,382.0,98.0,71.0,42.0,24.0,69.0,66.0
72000.0,393.0,96.0,71.0,42.0,27.0,71.0,63.0
73000.0,380.0,103.0,68.0,41.0,28.0,66.0,62.0
74000.0,407.0,96.0,66.0,40.0,24.0,71.0,64.0
75000.0,406.0,100.0,66.0,38.0,27.0,73.0,59.0
76000.0,395.0,99.0,67.0,39.0,31.0,74.0,62.0
77000.0,420.0,93.0,66.0,41.0,32.0,70.0,65.0
78000.0,439.0,89.0,60.0,37.0,29.0,58.0,57.0
79000.0,467.0,88.0,64.0,38.0,24.0,60.0,57.0
80000.0,462.0,87.0,60.0,40.0,26.0,53.0,60.0
81000.0,475.0,86.0,59.0,40.0,31.0,53.0,55.0
