0.0,0.0,235.0,235.0,234.0,235.0
1000.0,5.0,190.0,195.0,182.0,176.0
2000.0,11.0,181.0,198.0,174.0,168.0
3000.0,14.0,189.0,198.0,177.0,167.0
4000.0,19.0,201.0,185.0,162.0,174.0
5000.0,20.0,207.0,183.0,165.0,184.0
6000.0,23.0,200.0,204.0,178.0,174.0
7000.0,28.0,195.0,210.0,172.0,171.0
8000.0,26.0,191.0,210.0,174.0,174.0
9000.0,36.0,199.0,216.0,166.0,171.0
10000.0,37.0,200.0,213.0,158.0,174.0
11000.0,39.0,196.0,208.0,171.0,163.0
12000.0,35.0,190.0,210.0,170.0,156.0
13000.0,38.0,187.0,206.0,173.0,158.0
14000.0,39.0,186.0,214.0,171.0,166.0
15000.0,40.0,197.0,210.0,187.0,160.0
16000.0,39.0,190.0,220.0,177.0,171.0
17000.0,43.0,200.0,219.0,175.0,169.0
18000.0,40.0,186.0,216.0,178.0,159.0
19000.0,39.0,204.0,222.0,169.0,158.0
20000.0,40.0,197.0,224.0,160.0,170.0
21000.0,42.0,205.0,217.0,166.0,161.0
22000.0,43.0,189.0,223.0,178.0,162.0
23000.0,50.0,199.0,215.0,161.0,158.0
24000.0,46.0,194.0,237.0,154.0,162.0
25000.0,47.0,201.0,235.0,152.0,156.0
26000.0,47.0,205.0,231.0,147.0,152.0
27000.0,43.0,212.0,220.0,153.0,154.0
28000.0,48.0,219.0,215.0,153.0,163.0
29000.0,50.0,228.0,223.0,148.0,151.0
30000.0,57.0,219.0,214.0,147.0,161.0
31000.0,61.0,226.0,205.0,141.0,159.0
32000.0,60.0,233.0,202.0,132.0,160.0
33000.0,62.0,239.0,207.0,128.0,154.0
34000.0,55.0,237.0,213.0,116.0,156.0
35000.0,58.0,243.0,225.0,119.0,152.0
36000.0,50.0,255.0,217.0,128.0,151.0
37000.0,49.0,240.0,219.0,132.0,153.0
38000.0,44.0,232.0,224.0,138.0,153.0
39000.0,56.0,229.0,223.0,138.0,141.0
40000.0,57.0,228.0,233.0,141.0,136.0
41000.0,60.0,232.0,230.0,135.0,141.0
