0.0,0.0,475.0,474.0
1000.0,5.0,408.0,410.0
2000.0,11.0,393.0,410.0
3000.0,12.0,368.0,445.0
4000.0,16.0,386.0,448.0
5000.0,16.0,378.0,440.0
6000.0,18.0,372.0,450.0
7000.0,20.0,370.0,475.0
8000.0,20.0,369.0,446.0
9000.0,22.0,368.0,462.0
10000.0,27.0,360.0,451.0
11000.0,23.0,365.0,446.0
12000.0,29.0,369.0,451.0
13000.0,29.0,378.0,433.0
14000.0,31.0,392.0,439.0
15000.0,29.0,378.0,445.0
16000.0,29.0,388.0,440.0
17000.0,30.0,391.0,437.0
18000.0,33.0,374.0,436.0
19000.0,36.0,372.0,439.0
20000.0,41.0,376.0,434.0
21000.0,43.0,372.0,448.0
22000.0,39.0,375.0,442.0
23000.0,43.0,355.0,468.0
24000.0,38.0,355.0,468.0
25000.0,42.0,363.0,442.0
26000.0,44.0,357.0,451.0
27000.0,46.0,361.0,451.0
28000.0,45.0,376.0,435.0
29000.0,47.0,383.0,424.0
30000.0,45.0,377.0,437.0
31000.0,47.0,376.0,435.0
32000.0,47.0,366.0,437.0
33000.0,50.0,355.0,452.0
34000.0,48.0,344.0,446.0
35000.0,50.0,341.0,444.0
36000.0,50.0,346.0,447.0
37000.0,48.0,346.0,451.0
38000.0,53.0,340.0,443.0
39000.0,55.0,343.0,440.0
40000.0,64.0,343.0,447.0
41000.0,65.0,339.0,432.0
42000.0,70.0,350.0,423.0
43000.0,67.0,342.0,439.0
44000.0,63.0,333.0,442.0
45000.0,61.0,323.0,437.0
46000.0,65.0,323.0,448.0
47000.0,63.0,322.0,451.0
48000.0,62.0,324.0,464.0
49000.0,58.0,312.0,479.0
50000.0,64.0,314.0,475.0
51000.0,72.0,311.0,478.0
52000.0,68.0,293.0,484.0
53000.0,71.0,292.0,481.0
54000.0,67.0,289.0,490.0
55000.0,69.0,300.0,496.0
56000.0,65.0,296.0,505.0
57000.0,61.0,297.0,504.0
58000.0,63.0,287.0,501.0
59000.0,56.0,284.0,521.0
60000.0,56.0,271.0,523.0
61000.0,55.0,277.0,531.0
62000.0,66.0,282.0,523.0
63000.0,69.0,267.0,526.0
64000.0,60.0,260.0,531.0
65000.0,60.0,269.0,529.0
66000.0,65.0,268.0,528.0
67000.0,67.0,275.0,536.0
68000.0,70.0,262.0,533.0
69000.0,70.0,263.0,529.0
70000.0,75.0,262.0,526.0
71000.0,69.0,249.0,548.0
72000.0,67.0,243.0,556.0
73000.0,80.0,238.0,536.0
74000.0,76.0,231.0,541.0
75000.0,76.0,227.0,557.0
76000.0,74.0,238.0,555.0
77000.0,83.0,222.0,566.0
78000.0,75.0,219.0,570.0
79000.0,79.0,215.0,575.0
80000.0,78.0,226.0,572.0
81000.0,70.0,224.0,569.0
82000.0,65.0,235.0,573.0
83000.0,67.0,237.0,556.0
84000.0,70.0,229.0,554.0
85000.0,75.0,228.0,573.0
86000.0,73.0,221.0,573.0
87000.0,78.0,224.0,566.0
88000.0,75.0,220.0,568.0
89000.0,80.0,217.0,560.0
90000.0,88.0,200.0,578.0
91000.0,87.0,187.0,594.0
92000.0,84.0,183.0,590.0
93000.0,89.0,189.0,582.0
94000.0,89.0,184.0,594.0
95000.0,85.0,183.0,601.0
96000.0,85.0,170.0,599.0
97000.0,95.0,173.0,606.0
98000.0,101.0,178.0,593.0
99000.0,89.0,181.0,599.0
100000.0,94.0,172.0,593.0
101000.0,97.0,179.0,599.0
102000.0,93.0,174.0,605.0
103000.0,110.0,174.0,594.0
104000.0,100.0,173.0,588.0
105000.0,98.0,171.0,596.0
106000.0,103.0,173.0,594.0
107000.0,107.0,167.0,591.0
108000.0,107.0,174.0,606.0
109000.0,105.0,168.0,608.0
110000.0,102.0,163.0,604.0
111000.0,104.0,163.0,605.0
112000.0,99.0,165.0,596.0
113000.0,106.0,161.0,607.0
114000.0,105.0,159.0,609.0
115000.0,97.0,155.0,609.0
116000.0,93.0,149.0,622.0
117000.0,97.0,148.0,616.0
118000.0,88.0,145.0,641.0
119000.0,94.0,143.0,647.0
120000.0,93.0,143.0,643.0
121000.0,98.0,136.0,652.0
122000.0,103.0,125.0,655.0
123000.0,100.0,126.0,650.0
124000.0,103.0,120.0,652.0
125000.0,107.0,108.0,664.0
126000.0,100.0,120.0,661.0
127000.0,104.0,120.0,661.0
128000.0,106.0,114.0,677.0
129000.0,112.0,110.0,665.0
130000.0,110.0,110.0,655.0
131000.0,105.0,108.0,658.0
132000.0,96.0,106.0,667.0
133000.0,112.0,111.0,653.0
134000.0,100.0,96.0,669.0
135000.0,98.0,103.0,675.0
136000.0,93.0,106.0,677.0
137000.0,96.0,107.0,678.0
138000.0,89.0,107.0,694.0
139000.0,87.0,108.0,693.0
140000.0,87.0,104.0,704.0
141000.0,87.0,99.0,704.0
142000.0,83.0,92.0,716.0
143000.0,80.0,92.0,715.0
144000.0,72.0,89.0,734.0
145000.0,73.0,90.0,730.0
146000.0,81.0,78.0,729.0
147000.0,80.0,81.0,730.0
148000.0,78.0,83.0,730.0
149000.0,79.0,76.0,735.0
150000.0,81.0,78.0,744.0
151000.0,78.0,75.0,743.0
152000.0,82.0,76.0,743.0
153000.0,72.0,75.0,747.0
154000.0,72.0,76.0,747.0
155000.0,72.0,79.0,757.0
156000.0,73.0,73.0,745.0
157000.0,77.0,73.0,753.0
158000.0,75.0,74.0,752.0
159000.0,77.0,71.0,749.0
160000.0,78.0,67.0,741.0
161000.0,72.0,68.0,768.0
162000.0,68.0,72.0,770.0
163000.0,71.0,70.0,767.0
164000.0,70.0,65.0,767.0
165000.0,70.0,70.0,770.0
166000.0,75.0,69.0,759.0
167000.0,68.0,69.0,765.0
168000.0,71.0,67.0,761.0
169000.0,65.0,66.0,778.0
170000.0,63.0,70.0,763.0
171000.0,61.0,75.0,762.0
172000.0,68.0,72.0,769.0
173000.0,63.0,71.0,774.0
174000.0,63.0,64.0,783.0
175000.0,56.0,70.0,767.0
176000.0,61.0,70.0,769.0
177000.0,59.0,68.0,775.0
178000.0,59.0,67.0,759.0
179000.0,57.0,75.0,761.0
180000.0,54.0,79.0,768.0
181000.0,49.0,78.0,774.0
182000.0,46.0,76.0,777.0
183000.0,54.0,73.0,788.0
184000.0,55.0,66.0,779.0
185000.0,58.0,66.0,782.0
186000.0,57.0,66.0,794.0
187000.0,56.0,65.0,800.0
188000.0,57.0,66.0,788.0
189000.0,58.0,66.0,781.0
190000.0,64.0,75.0,773.0
191000.0,61.0,74.0,768.0
192000.0,59.0,75.0,775.0
193000.0,62.0,76.0,776.0
194000.0,57.0,75.0,769.0
195000.0,63.0,73.0,766.0
196000.0,68.0,75.0,763.0
197000.0,63.0,80.0,755.0
198000.0,63.0,80.0,760.0
199000.0,63.0,73.0,766.0
200000.0,59.0,76.0,772.0
201000.0,57.0,74.0,771.0
202000.0,63.0,70.0,774.0
203000.0,65.0,66.0,776.0
204000.0,56.0,76.0,767.0
205000.0,54.0,71.0,768.0
206000.0,60.0,71.0,771.0
207000.0,57.0,65.0,775.0
208000.0,60.0,68.0,767.0
209000.0,58.0,68.0,780.0
210000.0,58.0,64.0,778.0
211000.0,53.0,63.0,778.0
212000.0,58.0,62.0,778.0
213000.0,62.0,60.0,779.0
214000.0,61.0,56.0,780.0
215000.0,64.0,57.0,791.0
216000.0,65.0,51.0,792.0
217000.0,67.0,57.0,788.0
218000.0,64.0,49.0,796.0
219000.0,61.0,48.0,796.0
220000.0,58.0,52.0,798.0
221000.0,55.0,54.0,796.0
222000.0,58.0,52.0,802.0
223000.0,70.0,49.0,791.0
224000.0,62.0,46.0,798.0
225000.0,58.0,49.0,795.0
226000.0,54.0,49.0,794.0
227000.0,46.0,49.0,807.0
228000.0,52.0,53.0,805.0
229000.0,54.0,53.0,805.0
230000.0,54.0,49.0,812.0
231000.0,55.0,47.0,809.0
232000.0,57.0,47.0,798.0
233000.0,60.0,37.0,807.0
234000.0,57.0,31.0,824.0
235000.0,53.0,34.0,827.0
236000.0,54.0,29.0,827.0
237000.0,58.0,27.0,834.0
238000.0,58.0,31.0,827.0
239000.0,57.0,31.0,830.0
240000.0,56.0,33.0,832.0
241000.0,54.0,32.0,830.0
242000.0,55.0,31.0,833.0
243000.0,58.0,29.0,819.0
244000.0,59.0,27.0,829.0
245000.0,58.0,28.0,830.0
246000.0,54.0,26.0,841.0
247000.0,49.0,24.0,845.0
248000.0,48.0,27.0,834.0
249000.0,51.0,24.0,833.0
250000.0,57.0,26.0,828.0
251000.0,57.0,24.0,829.0
252000.0,59.0,24.0,822.0
253000.0,53.0,22.0,833.0
254000.0,50.0,22.0,834.0
255000.0,46.0,25.0,834.0
256000.0,48.0,24.0,836.0
257000.0,50.0,26.0,838.0
258000.0,48.0,23.0,847.0
259000.0,53.0,25.0,840.0
260000.0,55.0,23.0,837.0
261000.0,52.0,25.0,841.0
262000.0,53.0,26.0,844.0
263000.0,52.0,28.0,843.0
264000.0,48.0,27.0,845.0
265000.0,54.0,26.0,832.0
266000.0,53.0,30.0,837.0
267000.0,50.0,28.0,841.0
268000.0,51.0,32.0,845.0
269000.0,47.0,29.0,839.0
270000.0,46.0,29.0,841.0
271000.0,44.0,30.0,834.0
272000.0,48.0,30.0,832.0
273000.0,49.0,33.0,840.0
274000.0,46.0,34.0,828.0
275000.0,43.0,34.0,832.0
276000.0,44.0,34.0,838.0
277000.0,43.0,33.0,842.0
278000.0,45.0,33.0,838.0
279000.0,45.0,34.0,841.0
280000.0,50.0,36.0,819.0
281000.0,50.0,34.0,828.0
282000.0,42.0,30.0,835.0
283000.0,46.0,30.0,836.0
284000.0,43.0,28.0,851.0
285000.0,46.0,25.0,845.0
286000.0,45.0,24.0,850.0
287000.0,44.0,31.0,847.0
288000.0,39.0,30.0,848.0
289000.0,39.0,29.0,852.0
290000.0,39.0,26.0,848.0
291000.0,42.0,26.0,858.0
292000.0,49.0,26.0,836.0
293000.0,51.0,27.0,842.0
294000.0,49.0,27.0,837.0
295000.0,52.0,25.0,836.0
296000.0,49.0,28.0,830.0
297000.0,53.0,26.0,837.0
298000.0,51.0,28.0,840.0
299000.0,51.0,26.0,837.0
300000.0,54.0,29.0,841.0
301000.0,53.0,28.0,839.0
302000.0,52.0,29.0,839.0
303000.0,53.0,31.0,837.0
304000.0,50.0,32.0,842.0
305000.0,57.0,28.0,831.0
306000.0,62.0,32.0,820.0
307000.0,59.0,31.0,826.0
308000.0,56.0,29.0,831.0
309000.0,55.0,32.0,832.0
310000.0,54.0,31.0,838.0
311000.0,47.0,31.0,841.0
312000.0,48.0,31.0,838.0
313000.0,53.0,34.0,840.0
314000.0,52.0,35.0,825.0
315000.0,58.0,32.0,824.0
316000.0,58.0,30.0,822.0
317000.0,64.0,29.0,825.0
318000.0,67.0,24.0,831.0
319000.0,66.0,28.0,820.0
320000.0,60.0,25.0,820.0
321000.0,67.0,22.0,825.0
322000.0,65.0,25.0,821.0
323000.0,64.0,28.0,819.0
324000.0,68.0,27.0,819.0
325000.0,65.0,26.0,818.0
326000.0,58.0,27.0,827.0
327000.0,60.0,26.0,830.0
328000.0,53.0,29.0,844.0
329000.0,52.0,24.0,846.0
330000.0,51.0,27.0,841.0
331000.0,55.0,27.0,840.0
332000.0,53.0,25.0,836.0
333000.0,49.0,24.0,849.0
334000.0,49.0,20.0,847.0
335000.0,55.0,20.0,842.0
336000.0,62.0,21.0,843.0
337000.0,61.0,16.0,842.0
338000.0,58.0,16.0,841.0
339000.0,64.0,16.0,835.0
340000.0,60.0,18.0,840.0
341000.0,63.0,19.0,833.0
342000.0,61.0,17.0,839.0
343000.0,60.0,16.0,832.0
344000.0,59.0,20.0,846.0
345000.0,56.0,17.0,838.0
346000.0,62.0,19.0,842.0
347000.0,61.0,15.0,839.0
348000.0,58.0,16.0,827.0
349000.0,58.0,20.0,836.0
350000.0,59.0,19.0,838.0
351000.0,58.0,19.0,844.0
352000.0,53.0,19.0,855.0
353000.0,52.0,18.0,845.0
354000.0,50.0,15.0,853.0
355000.0,46.0,16.0,857.0
356000.0,51.0,17.0,856.0
357000.0,48.0,18.0,853.0
358000.0,46.0,19.0,856.0
359000.0,50.0,18.0,858.0
360000.0,50.0,21.0,845.0
361000.0,49.0,19.0,858.0
362000.0,47.0,15.0,852.0
363000.0,47.0,15.0,865.0
364000.0,46.0,18.0,862.0
365000.0,43.0,17.0,853.0
366000.0,48.0,16.0,848.0
367000.0,50.0,16.0,844.0
368000.0,56.0,16.0,852.0
369000.0,51.0,15.0,851.0
370000.0,50.0,15.0,849.0
371000.0,48.0,14.0,856.0
372000.0,47.0,15.0,858.0
373000.0,51.0,14.0,850.0
374000.0,50.0,16.0,857.0
375000.0,50.0,14.0,856.0
376000.0,47.0,16.0,859.0
377000.0,48.0,15.0,854.0
378000.0,54.0,14.0,855.0
379000.0,45.0,14.0,862.0
380000.0,52.0,13.0,862.0
381000.0,58.0,14.0,847.0
382000.0,50.0,14.0,848.0
383000.0,49.0,14.0,853.0
384000.0,50.0,15.0,845.0
385000.0,51.0,15.0,855.0
386000.0,55.0,14.0,853.0
387000.0,55.0,15.0,842.0
388000.0,50.0,15.0,841.0
389000.0,59.0,15.0,846.0
390000.0,56.0,13.0,848.0
391000.0,52.0,12.0,848.0
392000.0,55.0,13.0,852.0
393000.0,54.0,14.0,856.0
394000.0,52.0,13.0,843.0
395000.0,50.0,17.0,852.0
396000.0,46.0,19.0,850.0
397000.0,55.0,17.0,843.0
398000.0,55.0,18.0,846.0
399000.0,57.0,20.0,841.0
400000.0,61.0,17.0,842.0
401000.0,56.0,16.0,842.0
402000.0,60.0,17.0,837.0
403000.0,61.0,16.0,844.0
404000.0,60.0,18.0,848.0
405000.0,56.0,15.0,857.0
406000.0,55.0,15.0,846.0
407000.0,57.0,16.0,842.0
408000.0,61.0,17.0,837.0
409000.0,66.0,16.0,830.0
410000.0,67.0,18.0,830.0
411000.0,65.0,19.0,831.0
412000.0,72.0,19.0,833.0
413000.0,63.0,20.0,832.0
414000.0,55.0,20.0,841.0
415000.0,59.0,18.0,836.0
416000.0,59.0,20.0,835.0
417000.0,60.0,21.0,837.0
418000.0,64.0,20.0,832.0
419000.0,63.0,18.0,837.0
420000.0,66.0,19.0,841.0
421000.0,63.0,23.0,838.0
422000.0,67.0,22.0,827.0
423000.0,57.0,21.0,834.0
424000.0,61.0,20.0,824.0
425000.0,63.0,18.0,839.0
426000.0,59.0,14.0,851.0
427000.0,59.0,15.0,849.0
428000.0,63.0,14.0,846.0
429000.0,60.0,14.0,837.0
430000.0,59.0,15.0,847.0
431000.0,57.0,15.0,843.0
432000.0,55.0,16.0,847.0
433000.0,57.0,15.0,848.0
434000.0,52.0,18.0,857.0
435000.0,58.0,22.0,847.0
436000.0,52.0,21.0,846.0
437000.0,52.0,23.0,850.0
438000.0,55.0,23.0,844.0
439000.0,53.0,24.0,838.0
440000.0,58.0,22.0,826.0
441000.0,55.0,19.0,834.0
442000.0,52.0,21.0,852.0
443000.0,60.0,20.0,850.0
444000.0,59.0,21.0,841.0
445000.0,63.0,22.0,835.0
446000.0,66.0,23.0,826.0
447000.0,61.0,27.0,831.0
448000.0,57.0,28.0,836.0
449000.0,54.0,28.0,830.0
450000.0,57.0,28.0,825.0
451000.0,53.0,31.0,835.0
452000.0,56.0,31.0,832.0
453000.0,59.0,28.0,825.0
454000.0,56.0,29.0,822.0
455000.0,54.0,26.0,838.0
456000.0,52.0,26.0,828.0
457000.0,53.0,26.0,835.0
458000.0,51.0,27.0,837.0
459000.0,53.0,32.0,832.0
460000.0,53.0,31.0,839.0
461000.0,52.0,35.0,833.0
462000.0,56.0,32.0,834.0
463000.0,52.0,38.0,826.0
464000.0,53.0,36.0,836.0
465000.0,51.0,33.0,838.0
466000.0,48.0,33.0,830.0
467000.0,49.0,30.0,830.0
468000.0,54.0,27.0,843.0
469000.0,49.0,27.0,837.0
470000.0,51.0,26.0,835.0
471000.0,50.0,33.0,826.0
472000.0,54.0,32.0,821.0
473000.0,57.0,29.0,828.0
474000.0,54.0,31.0,829.0
475000.0,59.0,26.0,838.0
476000.0,53.0,29.0,839.0
477000.0,56.0,30.0,830.0
478000.0,55.0,30.0,828.0
479000.0,61.0,27.0,820.0
480000.0,53.0,27.0,827.0
481000.0,58.0,25.0,827.0
482000.0,64.0,27.0,825.0
483000.0,65.0,25.0,822.0
484000.0,68.0,25.0,814.0
485000.0,68.0,24.0,820.0
486000.0,68.0,23.0,833.0
487000.0,67.0,22.0,828.0
488000.0,59.0,24.0,830.0
489000.0,66.0,24.0,826.0
490000.0,74.0,27.0,817.0
491000.0,75.0,26.0,808.0
492000.0,73.0,26.0,815.0
493000.0,76.0,23.0,817.0
494000.0,81.0,21.0,804.0
495000.0,73.0,20.0,811.0
496000.0,71.0,23.0,826.0
497000.0,68.0,19.0,820.0
498000.0,71.0,20.0,822.0
499000.0,78.0,19.0,818.0
500000.0,72.0,19.0,817.0
501000.0,77.0,25.0,804.0
502000.0,76.0,19.0,824.0
503000.0,81.0,20.0,808.0
504000.0,79.0,20.0,814.0
505000.0,76.0,22.0,809.0
506000.0,79.0,20.0,815.0
507000.0,81.0,21.0,814.0
508000.0,80.0,23.0,820.0
509000.0,72.0,23.0,823.0
510000.0,73.0,22.0,817.0
511000.0,76.0,22.0,816.0
512000.0,76.0,22.0,829.0
513000.0,75.0,22.0,819.0
514000.0,72.0,21.0,811.0
515000.0,73.0,22.0,813.0
516000.0,63.0,22.0,823.0
517000.0,69.0,23.0,827.0
518000.0,64.0,28.0,821.0
519000.0,67.0,25.0,817.0
520000.0,72.0,22.0,819.0
521000.0,63.0,24.0,824.0
522000.0,70.0,22.0,822.0
523000.0,71.0,23.0,813.0
524000.0,69.0,25.0,815.0
525000.0,66.0,29.0,809.0
526000.0,72.0,28.0,821.0
527000.0,70.0,27.0,814.0
528000.0,73.0,30.0,810.0
529000.0,72.0,31.0,814.0
530000.0,72.0,31.0,813.0
531000.0,74.0,31.0,810.0
532000.0,74.0,32.0,802.0
533000.0,79.0,29.0,798.0
534000.0,75.0,26.0,804.0
535000.0,70.0,28.0,803.0
536000.0,81.0,29.0,803.0
537000.0,80.0,28.0,798.0
538000.0,77.0,24.0,811.0
539000.0,80.0,23.0,807.0
540000.0,74.0,23.0,802.0
541000.0,68.0,23.0,807.0
542000.0,70.0,19.0,808.0
543000.0,77.0,17.0,810.0
544000.0,69.0,22.0,819.0
545000.0,79.0,26.0,820.0
546000.0,79.0,24.0,804.0
547000.0,68.0,23.0,821.0
548000.0,74.0,23.0,805.0
549000.0,75.0,22.0,809.0
550000.0,80.0,20.0,811.0
551000.0,85.0,19.0,809.0
552000.0,79.0,20.0,824.0
553000.0,82.0,17.0,815.0
554000.0,77.0,20.0,813.0
555000.0,77.0,19.0,808.0
556000.0,79.0,17.0,801.0
557000.0,82.0,15.0,817.0
558000.0,77.0,15.0,825.0
559000.0,80.0,14.0,817.0
560000.0,76.0,14.0,823.0
561000.0,80.0,15.0,818.0
562000.0,79.0,13.0,818.0
563000.0,86.0,15.0,814.0
564000.0,84.0,14.0,818.0
565000.0,81.0,15.0,813.0
566000.0,78.0,13.0,824.0
567000.0,79.0,13.0,828.0
568000.0,65.0,9.0,833.0
569000.0,67.0,13.0,826.0
570000.0,64.0,15.0,824.0
571000.0,68.0,16.0,829.0
572000.0,68.0,17.0,829.0
573000.0,70.0,20.0,829.0
574000.0,68.0,19.0,829.0
575000.0,69.0,22.0,829.0
576000.0,62.0,23.0,836.0
