0.0,0.0,182.0,182.0,182.0,181.0,182.0
1000.0,4.0,146.0,138.0,139.0,134.0,125.0
2000.0,7.0,150.0,122.0,140.0,143.0,120.0
3000.0,9.0,150.0,116.0,141.0,153.0,128.0
4000.0,13.0,157.0,125.0,128.0,149.0,127.0
5000.0,13.0,163.0,137.0,133.0,142.0,129.0
6000.0,12.0,159.0,130.0,133.0,141.0,132.0
7000.0,14.0,153.0,140.0,141.0,144.0,135.0
8000.0,23.0,151.0,139.0,148.0,138.0,127.0
9000.0,19.0,151.0,124.0,152.0,143.0,140.0
10000.0,24.0,151.0,131.0,152.0,130.0,144.0
11000.0,23.0,151.0,129.0,144.0,139.0,131.0
12000.0,30.0,161.0,130.0,141.0,138.0,141.0
13000.0,30.0,165.0,135.0,150.0,150.0,126.0
14000.0,31.0,175.0,130.0,143.0,133.0,131.0
15000.0,29.0,162.0,132.0,138.0,135.0,140.0
16000.0,28.0,151.0,129.0,146.0,145.0,141.0
17000.0,31.0,160.0,125.0,138.0,151.0,128.0
18000.0,28.0,146.0,127.0,151.0,152.0,130.0
19000.0,27.0,149.0,133.0,149.0,156.0,141.0
20000.0,32.0,152.0,134.0,142.0,154.0,138.0
21000.0,35.0,158.0,140.0,140.0,154.0,132.0
22000.0,36.0,147.0,140.0,138.0,151.0,142.0
23000.0,34.0,152.0,126.0,122.0,152.0,146.0
24000.0,35.0,152.0,137.0,137.0,149.0,158.0
25000.0,36.0,146.0,136.0,137.0,147.0,142.0
26000.0,37.0,156.0,130.0,156.0,146.0,138.0
27000.0,39.0,151.0,134.0,149.0,144.0,140.0
28000.0,39.0,142.0,133.0,149.0,146.0,136.0
29000.0,42.0,150.0,135.0,142.0,150.0,132.0
30000.0,40.0,146.0,136.0,142.0,166.0,146.0
31000.0,40.0,140.0,130.0,141.0,157.0,139.0
32000.0,40.0,146.0,144.0,139.0,148.0,147.0
33000.0,40.0,146.0,140.0,137.0,158.0,135.0
34000.0,43.0,149.0,132.0,139.0,152.0,140.0
35000.0,38.0,157.0,132.0,142.0,149.0,126.0
36000.0,36.0,163.0,126.0,134.0,163.0,126.0
37000.0,36.0,152.0,128.0,134.0,160.0,125.0
38000.0,36.0,167.0,127.0,145.0,163.0,132.0
39000.0,35.0,173.0,129.0,135.0,167.0,120.0
40000.0,42.0,169.0,133.0,130.0,162.0,121.0
41000.0,43.0,176.0,144.0,122.0,160.0,122.0
