0.0,0.0,239.0,239.0,238.0,238.0
1000.0,4.0,182.0,169.0,204.0,180.0
2000.0,13.0,174.0,176.0,182.0,178.0
3000.0,13.0,184.0,190.0,172.0,168.0
4000.0,22.0,191.0,188.0,170.0,174.0
5000.0,27.0,196.0,193.0,174.0,180.0
6000.0,24.0,199.0,188.0,175.0,173.0
7000.0,31.0,210.0,170.0,178.0,180.0
8000.0,34.0,195.0,186.0,186.0,172.0
9000.0,38.0,204.0,172.0,201.0,169.0
10000.0,42.0,201.0,162.0,203.0,168.0
11000.0,42.0,205.0,157.0,196.0,182.0
12000.0,51.0,217.0,146.0,191.0,185.0
13000.0,53.0,216.0,147.0,177.0,184.0
14000.0,54.0,210.0,152.0,189.0,181.0
15000.0,58.0,207.0,149.0,199.0,183.0
16000.0,54.0,211.0,142.0,204.0,166.0
17000.0,61.0,208.0,153.0,201.0,160.0
18000.0,59.0,206.0,150.0,204.0,156.0
19000.0,60.0,204.0,149.0,224.0,154.0
20000.0,60.0,222.0,167.0,207.0,162.0
21000.0,59.0,209.0,165.0,209.0,166.0
22000.0,60.0,207.0,158.0,198.0,171.0
23000.0,63.0,210.0,155.0,207.0,172.0
24000.0,70.0,208.0,147.0,205.0,160.0
25000.0,71.0,213.0,152.0,208.0,153.0
26000.0,66.0,213.0,141.0,209.0,156.0
27000.0,72.0,220.0,137.0,210.0,149.0
28000.0,72.0,217.0,141.0,212.0,156.0
29000.0,87.0,200.0,148.0,203.0,166.0
30000.0,90.0,201.0,148.0,198.0,157.0
31000.0,81.0,209.0,144.0,202.0,153.0
32000.0,82.0,208.0,137.0,199.0,156.0
33000.0,85.0,207.0,147.0,188.0,152.0
34000.0,105.0,207.0,141.0,191.0,149.0
35000.0,104.0,208.0,144.0,201.0,147.0
36000.0,107.0,215.0,144.0,188.0,146.0
37000.0,101.0,207.0,151.0,195.0,137.0
38000.0,107.0,218.0,147.0,187.0,132.0
39000.0,106.0,229.0,146.0,189.0,130.0
40000.0,104.0,219.0,159.0,191.0,140.0
41000.0,100.0,218.0,157.0,192.0,132.0
42000.0,100.0,219.0,152.0,195.0,127.0
43000.0,107.0,229.0,153.0,180.0,127.0
44000.0,102.0,233.0,166.0,177.0,126.0
45000.0,97.0,246.0,156.0,184.0,124.0
46000.0,106.0,234.0,153.0,196.0,129.0
47000.0,110.0,239.0,148.0,192.0,123.0
48000.0,106.0,243.0,147.0,183.0,125.0
49000.0,112.0,244.0,137.0,178.0,120.0
50000.0,106.0,253.0,145.0,177.0,124.0
51000.0,117.0,256.0,141.0,172.0,116.0
52000.0,110.0,256.0,139.0,174.0,119.0
53000.0,110.0,265.0,139.0,176.0,124.0
54000.0,110.0,259.0,139.0,178.0,130.0
55000.0,117.0,275.0,132.0,179.0,127.0
56000.0,113.0,276.0,135.0,173.0,124.0
57000.0,108.0,277.0,133.0,154.0,125.0
58000.0,117.0,272.0,128.0,165.0,122.0
59000.0,130.0,271.0,133.0,157.0,113.0
60000.0,136.0,265.0,132.0,150.0,120.0
61000.0,139.0,269.0,133.0,151.0,118.0
62000.0,143.0,276.0,129.0,156.0,108.0
63000.0,140.0,292.0,117.0,150.0,102.0
64000.0,147.0,291.0,132.0,140.0,106.0
65000.0,149.0,292.0,126.0,141.0,104.0
66000.0,169.0,292.0,120.0,132.0,99.0
67000.0,168.0,291.0,128.0,121.0,100.0
