0.0,0.0,310.0,310.0,310.0
1000.0,7.0,244.0,247.0,231.0
2000.0,13.0,248.0,240.0,239.0
3000.0,20.0,246.0,228.0,252.0
4000.0,22.0,247.0,240.0,249.0
5000.0,24.0,250.0,247.0,244.0
6000.0,29.0,259.0,255.0,236.0
7000.0,32.0,257.0,263.0,227.0
8000.0,31.0,266.0,267.0,219.0
9000.0,35.0,253.0,261.0,229.0
10000.0,40.0,256.0,252.0,231.0
11000.0,40.0,255.0,255.0,231.0
12000.0,45.0,254.0,258.0,232.0
13000.0,42.0,245.0,257.0,225.0
14000.0,49.0,233.0,269.0,222.0
15000.0,52.0,231.0,254.0,238.0
16000.0,48.0,220.0,281.0,235.0
17000.0,58.0,228.0,275.0,220.0
18000.0,56.0,235.0,270.0,214.0
19000.0,59.0,232.0,275.0,219.0
20000.0,55.0,225.0,284.0,226.0
21000.0,60.0,226.0,273.0,234.0
22000.0,61.0,237.0,273.0,232.0
23000.0,58.0,234.0,271.0,228.0
24000.0,57.0,219.0,271.0,231.0
25000.0,62.0,218.0,284.0,232.0
26000.0,67.0,225.0,286.0,221.0
27000.0,66.0,220.0,266.0,222.0
28000.0,67.0,217.0,285.0,219.0
29000.0,70.0,213.0,283.0,226.0
30000.0,71.0,219.0,284.0,223.0
31000.0,68.0,224.0,274.0,217.0
32000.0,64.0,234.0,277.0,208.0
33000.0,70.0,238.0,274.0,201.0
34000.0,71.0,231.0,276.0,193.0
35000.0,74.0,243.0,282.0,200.0
36000.0,71.0,234.0,274.0,188.0
37000.0,79.0,236.0,284.0,191.0
38000.0,85.0,239.0,284.0,186.0
39000.0,82.0,233.0,292.0,188.0
40000.0,88.0,235.0,284.0,185.0
41000.0,74.0,224.0,308.0,196.0
42000.0,73.0,224.0,308.0,193.0
43000.0,74.0,221.0,303.0,202.0
44000.0,78.0,223.0,298.0,205.0
45000.0,78.0,214.0,296.0,210.0
46000.0,76.0,211.0,310.0,199.0
47000.0,76.0,214.0,302.0,207.0
48000.0,80.0,211.0,307.0,198.0
49000.0,82.0,217.0,307.0,199.0
50000.0,88.0,222.0,302.0,185.0
51000.0,82.0,220.0,313.0,190.0
52000.0,83.0,208.0,315.0,189.0
53000.0,92.0,207.0,326.0,188.0
54000.0,88.0,200.0,322.0,202.0
55000.0,91.0,209.0,295.0,209.0
56000.0,82.0,214.0,314.0,199.0
57000.0,77.0,203.0,312.0,199.0
58000.0,86.0,206.0,311.0,211.0
59000.0,84.0,217.0,306.0,198.0
60000.0,92.0,215.0,308.0,200.0
61000.0,91.0,214.0,298.0,196.0
62000.0,93.0,216.0,304.0,186.0
63000.0,94.0,225.0,299.0,189.0
64000.0,87.0,210.0,311.0,196.0
65000.0,89.0,209.0,300.0,200.0
66000.0,91.0,210.0,304.0,189.0
67000.0,86.0,211.0,303.0,192.0
68000.0,97.0,208.0,317.0,182.0
69000.0,104.0,207.0,304.0,189.0
70000.0,106.0,200.0,320.0,188.0
71000.0,106.0,195.0,319.0,183.0
72000.0,113.0,196.0,328.0,168.0
73000.0,103.0,204.0,316.0,170.0
74000.0,101.0,194.0,332.0,174.0
75000.0,113.0,182.0,343.0,166.0
76000.0,113.0,182.0,337.0,164.0
77000.0,114.0,177.0,349.0,168.0
78000.0,104.0,181.0,338.0,173.0
79000.0,108.0,183.0,337.0,178.0
80000.0,106.0,178.0,337.0,178.0
81000.0,110.0,185.0,337.0,169.0
82000.0,112.0,179.0,343.0,170.0
83000.0,110.0,168.0,358.0,166.0
84000.0,115.0,162.0,351.0,161.0
85000.0,105.0,162.0,350.0,162.0
86000.0,105.0,165.0,353.0,174.0
87000.0,104.0,175.0,364.0,162.0
88000.0,103.0,169.0,374.0,170.0
89000.0,96.0,168.0,370.0,173.0
90000.0,99.0,164.0,366.0,164.0
91000.0,86.0,170.0,361.0,167.0
92000.0,102.0,176.0,352.0,174.0
93000.0,106.0,177.0,350.0,163.0
94000.0,113.0,181.0,336.0,159.0
95000.0,114.0,186.0,346.0,159.0
96000.0,115.0,180.0,338.0,152.0
97000.0,110.0,189.0,345.0,156.0
98000.0,108.0,202.0,332.0,155.0
99000.0,106.0,194.0,342.0,158.0
100000.0,99.0,194.0,346.0,157.0
101000.0,99.0,195.0,349.0,163.0
102000.0,107.0,195.0,353.0,158.0
103000.0,97.0,195.0,362.0,156.0
104000.0,90.0,190.0,368.0,150.0
105000.0,102.0,195.0,359.0,150.0
106000.0,101.0,201.0,344.0,145.0
107000.0,99.0,192.0,368.0,140.0
108000.0,105.0,185.0,376.0,144.0
109000.0,108.0,197.0,366.0,134.0
110000.0,110.0,196.0,360.0,135.0
111000.0,109.0,180.0,365.0,141.0
112000.0,109.0,189.0,360.0,130.0
113000.0,109.0,192.0,376.0,125.0
114000.0,120.0,191.0,374.0,125.0
115000.0,114.0,192.0,364.0,126.0
116000.0,124.0,194.0,357.0,125.0
117000.0,130.0,181.0,366.0,130.0
118000.0,123.0,190.0,369.0,124.0
119000.0,126.0,187.0,378.0,124.0
120000.0,112.0,184.0,390.0,118.0
121000.0,112.0,188.0,392.0,112.0
122000.0,115.0,193.0,392.0,110.0
123000.0,117.0,188.0,404.0,104.0
124000.0,115.0,188.0,406.0,104.0
125000.0,127.0,177.0,416.0,96.0
126000.0,119.0,168.0,408.0,114.0
127000.0,122.0,173.0,409.0,107.0
128000.0,129.0,162.0,410.0,103.0
129000.0,135.0,155.0,422.0,107.0
130000.0,132.0,156.0,433.0,101.0
131000.0,137.0,157.0,438.0,97.0
132000.0,133.0,155.0,424.0,98.0
133000.0,144.0,156.0,429.0,100.0
134000.0,154.0,146.0,407.0,89.0
135000.0,166.0,138.0,420.0,86.0
136000.0,152.0,150.0,429.0,82.0
137000.0,155.0,156.0,418.0,81.0
138000.0,144.0,152.0,435.0,87.0
139000.0,152.0,145.0,443.0,88.0
140000.0,162.0,142.0,434.0,84.0
141000.0,163.0,140.0,433.0,86.0
142000.0,159.0,145.0,432.0,82.0
143000.0,147.0,141.0,444.0,88.0
144000.0,143.0,155.0,436.0,88.0
145000.0,159.0,150.0,433.0,83.0
146000.0,158.0,132.0,432.0,90.0
147000.0,155.0,124.0,452.0,84.0
148000.0,162.0,125.0,461.0,83.0
149000.0,167.0,132.0,451.0,77.0
150000.0,161.0,127.0,457.0,77.0
151000.0,158.0,128.0,470.0,72.0
152000.0,162.0,122.0,462.0,73.0
153000.0,164.0,117.0,468.0,69.0
154000.0,175.0,110.0,466.0,72.0
155000.0,163.0,109.0,474.0,67.0
156000.0,162.0,118.0,484.0,58.0
157000.0,163.0,114.0,488.0,51.0
158000.0,170.0,108.0,497.0,54.0
159000.0,171.0,107.0,488.0,56.0
160000.0,176.0,110.0,485.0,59.0
161000.0,175.0,110.0,496.0,55.0
162000.0,177.0,109.0,484.0,58.0
163000.0,175.0,103.0,509.0,53.0
164000.0,174.0,98.0,511.0,49.0
165000.0,184.0,97.0,511.0,48.0
166000.0,170.0,101.0,508.0,44.0
167000.0,186.0,92.0,504.0,42.0
168000.0,180.0,93.0,499.0,45.0
169000.0,184.0,90.0,496.0,41.0
170000.0,190.0,90.0,499.0,41.0
171000.0,182.0,88.0,505.0,46.0
172000.0,197.0,91.0,506.0,47.0
173000.0,189.0,102.0,505.0,43.0
174000.0,188.0,105.0,491.0,43.0
175000.0,175.0,106.0,503.0,38.0
176000.0,185.0,105.0,517.0,35.0
177000.0,180.0,105.0,517.0,34.0
178000.0,187.0,97.0,494.0,42.0
179000.0,188.0,95.0,503.0,41.0
180000.0,200.0,93.0,488.0,37.0
181000.0,188.0,95.0,495.0,36.0
182000.0,199.0,92.0,502.0,38.0
183000.0,206.0,88.0,500.0,37.0
184000.0,200.0,92.0,495.0,33.0
185000.0,205.0,90.0,504.0,33.0
186000.0,205.0,91.0,502.0,34.0
187000.0,203.0,88.0,503.0,30.0
188000.0,208.0,87.0,491.0,38.0
189000.0,201.0,78.0,512.0,34.0
190000.0,197.0,78.0,521.0,30.0
191000.0,206.0,72.0,526.0,27.0
192000.0,194.0,73.0,530.0,27.0
193000.0,193.0,68.0,538.0,24.0
194000.0,202.0,73.0,533.0,30.0
195000.0,206.0,70.0,538.0,28.0
196000.0,204.0,79.0,547.0,27.0
197000.0,195.0,76.0,547.0,29.0
198000.0,203.0,76.0,528.0,30.0
199000.0,195.0,68.0,531.0,31.0
200000.0,210.0,66.0,539.0,32.0
201000.0,199.0,68.0,553.0,29.0
202000.0,195.0,66.0,544.0,27.0
203000.0,191.0,68.0,563.0,23.0
204000.0,191.0,65.0,561.0,24.0
205000.0,187.0,64.0,559.0,24.0
206000.0,200.0,64.0,551.0,28.0
207000.0,182.0,64.0,546.0,25.0
208000.0,190.0,66.0,564.0,30.0
209000.0,179.0,61.0,564.0,32.0
210000.0,164.0,61.0,580.0,32.0
211000.0,159.0,64.0,587.0,26.0
212000.0,164.0,62.0,590.0,24.0
213000.0,167.0,59.0,584.0,24.0
214000.0,160.0,58.0,594.0,21.0
215000.0,164.0,59.0,604.0,17.0
216000.0,172.0,53.0,594.0,20.0
217000.0,172.0,55.0,605.0,22.0
218000.0,182.0,50.0,605.0,18.0
219000.0,178.0,51.0,609.0,17.0
220000.0,182.0,39.0,595.0,17.0
221000.0,187.0,36.0,604.0,13.0
222000.0,187.0,37.0,602.0,18.0
223000.0,180.0,43.0,616.0,18.0
224000.0,184.0,38.0,609.0,14.0
225000.0,189.0,41.0,605.0,16.0
226000.0,196.0,34.0,619.0,15.0
227000.0,190.0,33.0,600.0,13.0
228000.0,198.0,35.0,610.0,16.0
229000.0,198.0,30.0,609.0,15.0
230000.0,194.0,31.0,595.0,21.0
231000.0,190.0,38.0,599.0,22.0
232000.0,202.0,35.0,594.0,19.0
233000.0,188.0,32.0,620.0,16.0
234000.0,188.0,36.0,625.0,16.0
235000.0,198.0,38.0,606.0,19.0
236000.0,204.0,37.0,608.0,17.0
237000.0,199.0,37.0,600.0,18.0
238000.0,207.0,33.0,596.0,16.0
239000.0,210.0,32.0,604.0,17.0
240000.0,216.0,32.0,591.0,18.0
241000.0,205.0,32.0,591.0,18.0
242000.0,206.0,30.0,576.0,16.0
243000.0,211.0,34.0,575.0,19.0
244000.0,215.0,30.0,584.0,17.0
245000.0,214.0,33.0,579.0,19.0
246000.0,202.0,32.0,585.0,19.0
247000.0,209.0,33.0,584.0,19.0
248000.0,215.0,33.0,589.0,16.0
249000.0,219.0,33.0,592.0,15.0
250000.0,221.0,32.0,584.0,15.0
251000.0,210.0,33.0,599.0,16.0
252000.0,198.0,29.0,613.0,13.0
253000.0,197.0,30.0,627.0,15.0
254000.0,190.0,31.0,620.0,17.0
255000.0,194.0,31.0,602.0,16.0
256000.0,199.0,29.0,614.0,13.0
257000.0,193.0,29.0,606.0,15.0
258000.0,194.0,29.0,615.0,17.0
259000.0,202.0,29.0,605.0,16.0
260000.0,197.0,28.0,602.0,16.0
261000.0,191.0,30.0,603.0,16.0
262000.0,198.0,29.0,610.0,16.0
263000.0,191.0,31.0,604.0,18.0
264000.0,179.0,31.0,611.0,18.0
265000.0,183.0,31.0,611.0,18.0
266000.0,180.0,28.0,619.0,16.0
267000.0,184.0,29.0,623.0,16.0
268000.0,193.0,28.0,627.0,18.0
269000.0,187.0,24.0,621.0,15.0
270000.0,194.0,26.0,626.0,16.0
271000.0,200.0,22.0,620.0,17.0
272000.0,196.0,21.0,632.0,13.0
273000.0,192.0,20.0,634.0,13.0
274000.0,194.0,19.0,626.0,13.0
275000.0,205.0,21.0,599.0,12.0
276000.0,212.0,21.0,613.0,14.0
277000.0,204.0,22.0,613.0,12.0
278000.0,202.0,22.0,620.0,14.0
279000.0,201.0,19.0,620.0,15.0
280000.0,197.0,20.0,624.0,14.0
281000.0,192.0,18.0,634.0,16.0
282000.0,199.0,20.0,625.0,16.0
283000.0,201.0,18.0,636.0,17.0
284000.0,192.0,19.0,623.0,17.0
285000.0,181.0,24.0,628.0,18.0
286000.0,203.0,22.0,619.0,18.0
287000.0,195.0,21.0,625.0,18.0
288000.0,187.0,21.0,631.0,19.0
289000.0,188.0,25.0,622.0,19.0
290000.0,196.0,23.0,615.0,21.0
291000.0,196.0,22.0,623.0,20.0
292000.0,198.0,21.0,621.0,15.0
293000.0,190.0,23.0,638.0,14.0
294000.0,183.0,20.0,649.0,13.0
295000.0,178.0,21.0,634.0,13.0
296000.0,177.0,18.0,630.0,12.0
297000.0,181.0,19.0,635.0,9.0
298000.0,183.0,17.0,651.0,10.0
299000.0,186.0,16.0,646.0,13.0
300000.0,186.0,21.0,652.0,11.0
301000.0,177.0,19.0,657.0,12.0
302000.0,171.0,20.0,640.0,10.0
303000.0,178.0,18.0,641.0,11.0
304000.0,170.0,18.0,661.0,12.0
305000.0,173.0,14.0,666.0,12.0
306000.0,164.0,13.0,676.0,12.0
307000.0,161.0,13.0,674.0,12.0
308000.0,160.0,15.0,671.0,13.0
309000.0,158.0,14.0,680.0,12.0
310000.0,153.0,14.0,673.0,10.0
311000.0,145.0,16.0,694.0,13.0
312000.0,144.0,15.0,686.0,15.0
313000.0,147.0,15.0,699.0,13.0
314000.0,155.0,15.0,690.0,15.0
315000.0,154.0,16.0,682.0,15.0
316000.0,146.0,16.0,694.0,13.0
317000.0,136.0,15.0,697.0,13.0
318000.0,152.0,16.0,686.0,14.0
319000.0,154.0,17.0,690.0,12.0
320000.0,143.0,15.0,697.0,15.0
321000.0,153.0,15.0,682.0,15.0
322000.0,151.0,18.0,696.0,16.0
323000.0,149.0,22.0,685.0,14.0
324000.0,144.0,23.0,686.0,15.0
325000.0,145.0,21.0,683.0,16.0
326000.0,141.0,19.0,686.0,15.0
327000.0,139.0,14.0,688.0,15.0
328000.0,137.0,17.0,691.0,12.0
329000.0,137.0,15.0,692.0,14.0
330000.0,142.0,20.0,690.0,14.0
331000.0,140.0,16.0,697.0,14.0
332000.0,149.0,15.0,704.0,16.0
333000.0,137.0,13.0,696.0,16.0
334000.0,146.0,13.0,687.0,17.0
335000.0,151.0,13.0,688.0,19.0
336000.0,151.0,11.0,702.0,17.0
337000.0,141.0,14.0,694.0,13.0
338000.0,144.0,16.0,701.0,11.0
339000.0,142.0,15.0,702.0,12.0
340000.0,142.0,16.0,703.0,13.0
341000.0,147.0,16.0,687.0,14.0
342000.0,151.0,16.0,682.0,13.0
343000.0,143.0,17.0,694.0,9.0
344000.0,141.0,17.0,700.0,7.0
345000.0,140.0,17.0,708.0,10.0
346000.0,139.0,18.0,722.0,10.0
347000.0,137.0,20.0,712.0,12.0
348000.0,140.0,16.0,696.0,13.0
349000.0,140.0,15.0,704.0,16.0
350000.0,147.0,16.0,701.0,12.0
351000.0,146.0,17.0,709.0,12.0
352000.0,150.0,18.0,701.0,13.0
353000.0,138.0,19.0,692.0,11.0
354000.0,131.0,17.0,699.0,11.0
355000.0,138.0,21.0,692.0,12.0
356000.0,136.0,19.0,685.0,15.0
357000.0,142.0,23.0,684.0,15.0
358000.0,133.0,24.0,689.0,17.0
359000.0,133.0,25.0,690.0,18.0
360000.0,130.0,21.0,690.0,18.0
361000.0,137.0,20.0,701.0,15.0
362000.0,140.0,20.0,697.0,13.0
363000.0,128.0,20.0,706.0,16.0
364000.0,120.0,18.0,714.0,17.0
365000.0,126.0,20.0,698.0,20.0
366000.0,121.0,19.0,710.0,21.0
367000.0,117.0,18.0,712.0,19.0
368000.0,128.0,15.0,701.0,18.0
369000.0,134.0,12.0,691.0,17.0
370000.0,127.0,13.0,708.0,20.0
371000.0,117.0,13.0,720.0,21.0
372000.0,126.0,13.0,703.0,19.0
373000.0,122.0,12.0,715.0,24.0
374000.0,109.0,10.0,722.0,23.0
375000.0,115.0,10.0,725.0,20.0
376000.0,108.0,10.0,724.0,21.0
377000.0,104.0,15.0,728.0,19.0
378000.0,108.0,19.0,735.0,20.0
379000.0,105.0,20.0,733.0,17.0
380000.0,106.0,18.0,742.0,17.0
381000.0,105.0,13.0,741.0,17.0
382000.0,107.0,11.0,750.0,11.0
383000.0,95.0,13.0,756.0,13.0
384000.0,93.0,12.0,760.0,14.0
385000.0,91.0,14.0,763.0,14.0
386000.0,88.0,12.0,757.0,19.0
387000.0,100.0,14.0,744.0,17.0
388000.0,96.0,11.0,747.0,16.0
389000.0,91.0,11.0,757.0,17.0
390000.0,97.0,12.0,753.0,18.0
391000.0,89.0,13.0,770.0,19.0
392000.0,93.0,10.0,752.0,14.0
393000.0,95.0,13.0,755.0,17.0
394000.0,96.0,11.0,763.0,12.0
395000.0,101.0,11.0,765.0,13.0
396000.0,93.0,9.0,758.0,17.0
397000.0,97.0,9.0,754.0,16.0
398000.0,92.0,9.0,770.0,18.0
399000.0,91.0,10.0,761.0,15.0
400000.0,91.0,13.0,766.0,17.0
401000.0,90.0,11.0,766.0,14.0
402000.0,88.0,13.0,763.0,15.0
403000.0,86.0,13.0,764.0,19.0
404000.0,88.0,14.0,769.0,20.0
405000.0,85.0,16.0,760.0,20.0
406000.0,81.0,15.0,754.0,17.0
407000.0,81.0,15.0,761.0,20.0
408000.0,81.0,13.0,773.0,25.0
409000.0,84.0,12.0,749.0,26.0
410000.0,90.0,12.0,759.0,28.0
411000.0,91.0,11.0,754.0,27.0
412000.0,92.0,13.0,746.0,26.0
413000.0,94.0,14.0,742.0,25.0
414000.0,95.0,10.0,757.0,22.0
415000.0,99.0,12.0,745.0,24.0
416000.0,102.0,12.0,745.0,23.0
417000.0,98.0,14.0,743.0,19.0
418000.0,98.0,14.0,744.0,21.0
419000.0,99.0,16.0,735.0,23.0
420000.0,104.0,15.0,741.0,25.0
421000.0,103.0,15.0,732.0,18.0
422000.0,101.0,10.0,733.0,21.0
423000.0,106.0,11.0,732.0,27.0
424000.0,103.0,13.0,740.0,26.0
425000.0,103.0,9.0,733.0,29.0
426000.0,96.0,12.0,733.0,29.0
427000.0,101.0,11.0,732.0,26.0
428000.0,98.0,11.0,740.0,27.0
429000.0,101.0,11.0,741.0,26.0
430000.0,103.0,13.0,733.0,19.0
431000.0,94.0,10.0,754.0,18.0
432000.0,92.0,10.0,758.0,18.0
433000.0,93.0,13.0,765.0,17.0
434000.0,98.0,13.0,754.0,18.0
435000.0,89.0,11.0,756.0,17.0
436000.0,88.0,14.0,762.0,19.0
437000.0,91.0,13.0,758.0,18.0
438000.0,83.0,13.0,773.0,15.0
439000.0,92.0,13.0,761.0,17.0
440000.0,91.0,13.0,763.0,15.0
441000.0,96.0,13.0,758.0,15.0
442000.0,102.0,13.0,751.0,15.0
443000.0,94.0,16.0,755.0,13.0
444000.0,92.0,11.0,747.0,15.0
445000.0,90.0,13.0,760.0,13.0
446000.0,85.0,9.0,765.0,12.0
447000.0,83.0,8.0,770.0,15.0
448000.0,84.0,9.0,766.0,14.0
449000.0,81.0,9.0,776.0,14.0
450000.0,85.0,12.0,773.0,17.0
451000.0,85.0,10.0,771.0,17.0
452000.0,82.0,12.0,778.0,18.0
453000.0,84.0,11.0,773.0,14.0
454000.0,83.0,13.0,784.0,16.0
455000.0,87.0,15.0,769.0,17.0
456000.0,85.0,12.0,758.0,18.0
457000.0,86.0,16.0,753.0,16.0
458000.0,77.0,15.0,764.0,16.0
459000.0,81.0,12.0,766.0,17.0
460000.0,81.0,13.0,774.0,16.0
461000.0,83.0,12.0,770.0,17.0
462000.0,75.0,11.0,770.0,17.0
463000.0,80.0,11.0,773.0,15.0
464000.0,84.0,11.0,760.0,17.0
465000.0,86.0,11.0,753.0,15.0
466000.0,94.0,14.0,760.0,12.0
467000.0,83.0,15.0,770.0,13.0
468000.0,89.0,12.0,771.0,15.0
469000.0,91.0,13.0,761.0,15.0
470000.0,95.0,13.0,751.0,15.0
471000.0,89.0,12.0,757.0,16.0
472000.0,100.0,14.0,740.0,18.0
473000.0,100.0,12.0,748.0,13.0
474000.0,102.0,10.0,748.0,15.0
475000.0,103.0,11.0,748.0,17.0
476000.0,97.0,11.0,762.0,15.0
477000.0,100.0,9.0,759.0,15.0
478000.0,95.0,10.0,768.0,14.0
479000.0,89.0,9.0,767.0,16.0
480000.0,94.0,7.0,767.0,17.0
481000.0,89.0,10.0,770.0,16.0
